Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:12,00:12,RB 62086,Berlin Hbf (an 00:15),4
00:16,00:16,RE 3366,Eberswalde Hbf (an 01:04),3
00:36,00:36,RB 21966,Berlin Hbf (an 00:39),4
00:56,00:56,RB 21967,Naumburg(Saale)Hbf (an 12:50),1
01:56,01:56,RB 21969,Flughafen BER (an 02:14),1
04:49,04:49,RE 62040,Elsterwerda (an 06:29),1
05:10,05:10,RE 62003,Wittenberge (an 06:56),4
05:15 (+1),05:16,RE 3302,Stralsund Hbf (an 08:45),3
05:17,05:17,RE 4351,Berlin Südkreuz (an 05:23),2
05:35,05:35,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),
05:41,05:41,RE 3504,Grimmen (an 08:29),3
05:41,05:41,RE 5,Salzburg Hbf (an 23:45),
05:46,05:46,RE 62000,Elsterwerda (an 07:15),1
05:48,05:48,RE 3167,Stendal Hbf (an 07:13),
05:50,05:50,RB 18501,Berlin Hbf (an 05:53),4
06:11,06:11,RB 18500,Lübbenau(Spreewald) (an 07:16),1
06:12,06:12,RE 62005,Wismar (an 09:37),4
06:16,06:16,RE 3342,Eberswalde Hbf (an 07:02),
06:18,06:18,RE 3503,Sargans (an 22:24),2
06:41,06:41,RE 4352,Rostock Hbf (an 09:23),
06:43 (+1),06:44,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),2
06:48,06:48,RE 62002,Elsterwerda (an 08:31),1
06:50,06:50,RB 18503,Berlin Hbf (an 06:53),4
07:10,07:10,RE 62007,Wittenberge (an 08:56),4
07:11,07:11,RB 18502,Lübben(Spreewald) (an 08:06),
07:15,07:15,RE 3304,Stralsund Hbf (an 10:44),
07:17 (+5),07:22,RE 4353,Berlin Südkreuz (an 07:23),2
07:40,07:40,RE 3506,Grimmen (an 10:29),3
07:46,07:46,RE 62004,Elsterwerda (an 09:14),1
07:48,07:48,RE 3169,Stendal Hbf (an 09:13),
07:50,07:50,RB 18505,Berlin Hbf (an 07:52),4
08:11,08:11,RB 18504,Lübbenau(Spreewald) (an 09:15),1
08:13 (+5),08:18,RE 62009,Wismar (an 11:37),4
08:16,08:16,RE 3344,Eberswalde Hbf (an 09:02),
08:19,08:19,RE 3505,Sargans (an 23:24),2
08:41,08:41,RE 4354,Rostock Hbf (an 11:23),3
08:43,08:43,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),2
08:47,08:47,RE 3149,Berlin-Spandau (an 09:04),
08:48,08:48,RE 62006,Elsterwerda (an 10:31),1
08:50,08:50,RB 18507,Berlin Hbf (an 08:53),4
09:10,09:10,RE 62011,Wittenberge (an 10:56),4
09:11,09:11,RB 18506,Lübbenau(Spreewald) (an 10:14),1
09:15 (+1),09:16,RE 3306,Stralsund Hbf (an 12:44),3
09:18,09:18,RE 4355,Berlin Südkreuz (an 09:24),2
09:20,09:20,RE 21844,Berlin Hbf (an 09:23),4
09:41 (+5),09:46,RE 3508,Grimmen (an 12:29),3
09:46 (+3),09:49,RE 62008,Baruth(Mark) (an 10:36),1
09:48,09:48,RE 3171,Stendal Hbf (an 11:13),3
09:50,09:50,RB 18509,Berlin Hbf (an 09:53),4
10:05,10:05,RB 21850,Berlin Hbf (an 10:08),4
10:10,10:10,RE 3168,Jüterbog (an 10:54),2
10:11,10:11,RB 18508,Lübbenau(Spreewald) (an 11:15),1
10:12 (+2),10:14,RE 62013,Wismar (an 13:37),4
10:16,10:16,RE 3346,Angermünde (an 11:23),
10:17 (+9),10:26,RE 3507,Berlin Südkreuz (an 10:24),2
10:41 (+4),10:45,RE 4356,Rostock Hbf (an 13:23),3
10:43,10:43,RE 3305,Lutherstadt Wittenberg Hbf (an 12:07),2
10:47,10:47,RE 3151,Rathenow (an 11:54),3
10:48,10:48,RE 62010,Elsterwerda (an 12:31),1
11:10 (+21),11:31,RE 62015,Wittenberge (an 12:56),4
11:11,11:11,RB 18510,Lübbenau(Spreewald) (an 12:15),
11:15 (+10),11:25,RE 3308,Stralsund Hbf (an 14:44),3
11:17 (+5),11:22,RE 4357,Berlin Südkreuz (an 11:23),2
11:41 (+1),11:42,RE 3510,Grimmen (an 14:29),3
11:46,11:46,RE 62012,Baruth(Mark) (an 12:35),1
11:50,11:50,RB 18513,Berlin Hbf (an 11:55),4
11:50,11:50,RE 3173,Stendal Hbf (an 13:13),3
12:05,12:05,RB 21866,Berlin Hbf (an 12:08),4
12:10,12:10,RE 3170,Jüterbog (an 12:54),2
12:11,12:11,RB 18512,Lübbenau(Spreewald) (an 13:15),1
12:14 (+1),12:15,RE 62017,Wismar (an 15:37),4
12:16 (+1),12:17,RE 3348,Schwedt(Oder) (an 13:55),3
12:17 (+8),12:25,RE 3509,Berlin Südkreuz (an 12:23),2
12:41,12:41,RE 4358,Rostock Hbf (an 15:23),
12:43 (+2),12:45,RE 3307,Lutherstadt Wittenberg Hbf (an 14:07),2
12:47,12:47,RE 3153,Rathenow (an 13:54),3
12:48,12:48,RE 62014,Elsterwerda (an 14:31),1
12:50,12:50,RB 18515,Berlin Hbf (an 12:53),4
13:10 (+4),13:14,RE 62019,Wittenberge (an 14:56),4
13:11,13:11,RB 18514,Lübbenau(Spreewald) (an 14:15),1
13:15 (+8),13:23,RE 3310,Stralsund Hbf (an 16:44),3
13:17 (+7),13:24,RE 4359,Berlin Südkreuz (an 13:23),2
13:41 (+2),13:43,RE 3512,Grimmen (an 16:29),3
13:46 (+1),13:47,RE 62016,Elsterwerda (an 15:14),1
13:48,13:48,RE 3175,Stendal Hbf (an 15:13),
13:50,13:50,RB 18517,Berlin Hbf (an 13:53),4
14:11,14:11,RB 18516,Lübbenau(Spreewald) (an 15:15),1
14:14 (+1),14:15,RE 62021,Wismar (an 17:37),4
14:16,14:16,RE 3350,Angermünde (an 15:23),
14:17 (+8),14:25,RE 3511,Berlin Südkreuz (an 14:23),2
14:41,14:41,RE 4360,Rostock Hbf (an 17:23),3
14:43 Ausfall,--:--,RE 3309,Lutherstadt Wittenberg Hbf (an 16:07),2
14:47,14:47,RE 3155,Berlin-Spandau (an 15:04),
14:48 (+2),14:50,RB 62018,Elsterwerda (an 16:31),1
14:48,14:48,RE 62018,Elsterwerda (an 16:31),
15:10 (+3),15:13,RE 62023,Wittenberge (an 16:56),4
15:11,15:11,RB 18518,Lübbenau(Spreewald) (an 16:15),
15:15,15:15,RE 3312,Stralsund Hbf (an 18:44),
15:17 Ausfall,--:--,RE 4361,Berlin Südkreuz (an 15:23),2
15:35,15:35,RE 3351,Lutherstadt Wittenberg Hbf (an 17:06),
15:41 Ausfall,--:--,RE 3514,Grimmen (an 18:29),3
15:46,15:46,RE 62020,Elsterwerda (an 17:15),1
15:48,15:48,RE 3177,Stendal Hbf (an 17:13),3
15:50,15:50,RB 18521,Berlin Hbf (an 15:53),4
16:11,16:11,RB 18520,Lübbenau(Spreewald) (an 17:15),1
16:15,16:15,RE 62025,Wismar (an 19:37),4
16:16,16:16,RE 3352,Angermünde (an 17:23),
16:19 Ausfall,--:--,RE 3513,Berlin Südkreuz (an 16:24),2
16:41 Ausfall,--:--,RE 4362,Rostock Hbf (an 19:23),3
16:43 (+1),16:44,RE 3311,Lutherstadt Wittenberg Hbf (an 18:07),2
16:47,16:47,RE 3157,Berlin-Spandau (an 17:04),
16:48,16:48,RE 62022,Elsterwerda (an 18:31),1
16:50,16:50,RB 18523,Berlin Hbf (an 16:53),4
17:11,17:11,RB 18522,Lübbenau(Spreewald) (an 18:15),1
17:11 (+18),17:29,RE 62027,Wittenberge (an 18:56),4
17:15 (+19),17:34,RE 3314,Stralsund Hbf (an 20:44),3
17:17 (+19),17:36,RE 4363,Berlin Südkreuz (an 17:23),2
17:35,17:35,RE 3353,Lutherstadt Wittenberg Hbf (an 19:06),
17:41 (+13),17:54,RE 3516,Grimmen (an 20:29),3
17:46 (+5),17:51,RE 62024,Elsterwerda (an 19:15),1
17:49,17:49,RE 26117,Stendal Hbf (an 19:13),
17:49,17:49,RE 3179,Stendal Hbf (an 19:13),3
18:11,18:11,RB 18524,Lübbenau(Spreewald) (an 19:15),1
18:14 (+7),18:21,RE 62029,Wismar (an 21:37),4
18:16,18:16,RE 3354,Angermünde (an 19:23),
18:17 (+22),18:39,RE 3515,Berlin Südkreuz (an 18:23),2
18:41 (+22),19:03,RE 4364,Rostock Hbf (an 21:23),3
18:43 (+11),18:54,RE 3313,Lutherstadt Wittenberg Hbf (an 20:07),2
18:47,18:47,RE 3159,Rathenow (an 19:49),3
18:48 (+1),18:49,RE 62026,Elsterwerda (an 20:31),1
18:50,18:50,RB 18527,Berlin Hbf (an 18:53),4
18:56,18:56,RE 21925,Flughafen BER (an 19:14),1
19:10 (+17),19:27,RE 62031,Wittenberge (an 20:56),4
19:11,19:11,RB 18526,Cottbus Hbf (an 20:47),1
19:12 (+4),19:16,RE 3158,Falkenberg(Elster) (an 20:44),2
19:15 (+1),19:16,RE 3316,Stralsund Hbf (an 22:49),3
19:17 (+7),19:24,RE 4365,Berlin Südkreuz (an 19:23),2
19:20,19:20,RE 21924,Berlin Hbf (an 19:23),4
19:26,19:26,RB 21929,Flughafen BER (an 19:45),
19:35,19:35,RE 3355,Luckenwalde (an 20:27),1
19:36,19:36,RB 21926,Berlin Hbf (an 19:39),4
