Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:10,00:10,RE 91040,Frankfurt(Oder) (an 01:18),
04:23,04:23,RE 91052,Frankfurt(Oder) (an 05:30),
04:41,04:41,RE 73801,Frankfurt(Oder) (an 05:38),
04:56,04:56,RE 7,Münster(Westf)Hbf (an 21:33),
05:28,05:28,RE 1,Berlin-Wannsee (an 23:38),
05:56,05:56,RE 75803,Lübben(Spreewald) (an 06:56),2
06:11,06:11,RE 90392,Frankfurt(Oder) (an 07:19),
06:48,06:48,RE 33755,Frankfurt(Oder) (an 07:47),
06:56,06:56,RB 75805,Lübben(Spreewald) (an 07:56),2
06:56,06:56,RE 75805,Lübben(Spreewald) (an 07:56),
07:11,07:11,RE 90394,Frankfurt(Oder) (an 08:20),
07:48,07:48,RE 33757,Frankfurt(Oder) (an 08:44),
07:56,07:56,RE 75807,Lübben(Spreewald) (an 08:56),2
08:11,08:11,RE 90408,Frankfurt(Oder) (an 09:19),
08:47,08:47,RB 33759,Frankfurt(Oder) (an 09:44),
08:47,08:47,RE 33759,Frankfurt(Oder) (an 09:44),
08:56,08:56,RB 75809,Lübben(Spreewald) (an 09:56),2
08:56,08:56,RE 75809,Lübben(Spreewald) (an 09:56),
09:11,09:11,RB 33719,Frankfurt(Oder) (an 10:19),1
09:48,09:48,RB 33761,Frankfurt(Oder) (an 10:44),
09:56,09:56,RE 75811,Lübben(Spreewald) (an 10:56),2
10:11,10:11,RB 33721,Frankfurt(Oder) (an 11:19),1
10:48,10:48,RB 33763,Frankfurt(Oder) (an 11:44),7
10:56,10:56,RE 75813,Lübben(Spreewald) (an 11:56),2
11:11,11:11,RB 33723,Frankfurt(Oder) (an 12:19),1
11:48,11:48,RB 33765,Frankfurt(Oder) (an 12:44),7
11:56,11:56,RE 75815,Lübben(Spreewald) (an 12:56),2
12:11,12:11,RB 33725,Briesen(Mark) (an 13:01),
12:48,12:48,RB 33767,Frankfurt(Oder) (an 13:44),7
12:56,12:56,RE 75817,Lübben(Spreewald) (an 13:56),2
13:11,13:11,RB 33727,Frankfurt(Oder) (an 14:19),
13:11,13:11,RE 57114,Frankfurt(Oder) (an 14:19),
13:48,13:48,RB 33769,Frankfurt(Oder) (an 14:44),
13:48,13:48,RE 33769,Frankfurt(Oder) (an 14:44),
13:56,13:56,RE 75819,Lübben(Spreewald) (an 14:56),2
14:11,14:11,RB 33729,Frankfurt(Oder) (an 15:19),
14:11,14:11,RE 34398,Frankfurt(Oder) (an 15:19),
14:49,14:49,RB 33771,Frankfurt(Oder) (an 15:44),
14:49,14:49,RE 33771,Frankfurt(Oder) (an 15:44),
14:56,14:56,RB 75821,Lübben(Spreewald) (an 15:56),
14:56,14:56,RE 75821,Lübben(Spreewald) (an 15:56),
15:11,15:11,RB 33731,Frankfurt(Oder) (an 16:19),
15:11,15:11,RE 69010,Frankfurt(Oder) (an 16:19),
15:48,15:48,RB 33773,Frankfurt(Oder) (an 16:44),7
15:48,15:48,RE 33773,Frankfurt(Oder) (an 16:44),
15:56,15:56,RB 75823,Lübben(Spreewald) (an 16:56),2
15:56,15:56,RE 75823,Lübben(Spreewald) (an 16:56),
16:11,16:11,RB 33733,Frankfurt(Oder) (an 17:19),
16:11,16:11,RE 1,Vaihingen(Enz) (an 23:42),
16:48,16:48,RB 33775,Frankfurt(Oder) (an 17:44),7
16:48,16:48,RE 33775,Frankfurt(Oder) (an 17:44),
16:56,16:56,RE 75825,Lübben(Spreewald) (an 17:56),2
17:11,17:11,RB 33735,Frankfurt(Oder) (an 18:19),
17:11,17:11,RE 90970,Frankfurt(Oder) (an 18:19),
17:48,17:48,RB 33777,Frankfurt(Oder) (an 18:44),
17:48,17:48,RE 33777,Frankfurt(Oder) (an 18:44),
17:56,17:56,RE 75827,Lübben(Spreewald) (an 18:56),2
18:11,18:11,RB 33737,Frankfurt(Oder) (an 19:19),
18:11,18:11,RE 82769,Frankfurt(Oder) (an 19:19),
18:48,18:48,RB 33779,Frankfurt(Oder) (an 19:47),
18:48,18:48,RE 33779,Frankfurt(Oder) (an 19:47),
18:56,18:56,RE 75829,Lübben(Spreewald) (an 19:56),2
19:11,19:11,RB 33739,Frankfurt(Oder) (an 20:19),1
19:11,19:11,RE 26039,Frankfurt(Oder) (an 20:19),
19:48,19:48,RB 33781,Frankfurt(Oder) (an 20:44),7
19:48,19:48,RE 33781,Frankfurt(Oder) (an 20:44),
19:56,19:56,RB 75831,Lübben(Spreewald) (an 20:56),2
19:56,19:56,RE 75831,Lübben(Spreewald) (an 20:56),
20:11,20:11,RB 33741,Frankfurt(Oder) (an 21:19),1
20:11,20:11,RE 91002,Frankfurt(Oder) (an 21:19),
20:31,20:31,RE 73823,Fürstenwalde(Spree) (an 21:09),1
20:49,20:49,RB 33783,Frankfurt(Oder) (an 21:45),
20:49,20:49,RE 33783,Frankfurt(Oder) (an 21:45),
20:56,20:56,RE 75833,Lübbenau(Spreewald) (an 22:03),2
21:11,21:11,RB 33743,Frankfurt(Oder) (an 22:19),7
21:11,21:11,RE 91004,Frankfurt(Oder) (an 22:19),
21:31,21:31,RE 73825,Eisenhüttenstadt (an 22:51),1
