Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:26,00:26,RB 21962,Flughafen BER (ab 23:42),
00:37,00:37,RB 93045,Senftenberg (ab 22:26),
01:00,01:00,RE 3141,Rudersberg-Oberndorf (ab 10:19),3
01:05,01:05,RE 93296,Frankfurt(Oder) (ab 23:32),
01:13,01:13,RB 21968,Flughafen BER (ab 00:30),
02:04,02:04,RB 21800,Flughafen BER (ab 01:22),
03:04,03:04,RB 21802,Flughafen BER (ab 02:22),
04:24,04:24,RE 3705,Berlin Ostkreuz (ab 03:59),4
04:34,04:34,RE 3702,Bad Belzig (ab 03:41),2
04:44,04:44,RE 3101,Berlin Ostkreuz (ab 04:16),3
04:48,04:48,RE 73756,Berlin Ostkreuz (ab 04:23),4
04:53,04:53,RB 21806,Flughafen BER (ab 04:10),
05:04,05:04,RE 73753,Brandenburg Hbf (ab 04:17),1
05:12,05:12,RE 73716,Frankfurt(Oder) (ab 03:38),4
05:14,05:14,RE 3102,Hennigsdorf(b Berlin) (ab 04:33),1
05:24,05:24,RE 3707,Lübbenau(Spreewald) (ab 03:53),4
05:32,05:32,RE 73758,Frankfurt(Oder) (ab 04:15),4
05:34,05:34,RE 3704,Dessau Hbf (ab 04:05),2
05:46,05:46,RE 3103,Cottbus Hbf (ab 04:00),3
05:47,05:47,RE 73713,Magdeburg Hbf (ab 04:12),
06:04,06:04,RB 73803,Brandenburg Hbf (ab 05:22),1
06:11,06:11,RE 73718,Eisenhüttenstadt (ab 04:21),4
06:14,06:14,RE 3104,Hennigsdorf(b Berlin) (ab 05:35),1
06:24,06:24,RE 3709,Senftenberg (ab 04:11),4
06:25,06:25,RE 73755,Brandenburg Hbf (ab 05:44),1
06:27,06:27,EC 430,Przemyśl Główny (ab 18:49),3
06:32,06:32,RE 73760,Frankfurt(Oder) (ab 05:08),4
06:34,06:34,RE 3706,Dessau Hbf (ab 05:05),2
06:46,06:46,RE 3105,Cottbus Hbf (ab 04:57),3
06:47,06:47,RE 73715,Magdeburg Hbf (ab 05:01),1
06:50,06:50,RE 73804,Berlin Ostbahnhof (ab 06:30),4
07:04,07:04,RE 73805,Magdeburg Hbf (ab 05:31),1
07:11,07:11,RE 73720,Frankfurt(Oder) (ab 05:42),4
07:14,07:14,RE 3106,Hennigsdorf(b Berlin) (ab 06:35),1
07:24,07:24,RE 3711,Senftenberg (ab 05:11),4
07:25,07:25,RE 73757,Brandenburg Hbf (ab 06:44),1
07:32,07:32,RE 73762,Eisenhüttenstadt (ab 05:36),4
07:34,07:34,RE 3708,Dessau Hbf (ab 06:05),2
07:47,07:47,RE 73717,Magdeburg Hbf (ab 06:12),1
07:50,07:50,RE 73806,Berlin Ostbahnhof (ab 07:30),4
08:04,08:04,RE 73807,Brandenburg Hbf (ab 07:22),1
08:11,08:11,RE 73722,Eisenhüttenstadt (ab 06:20),4
08:14,08:14,RE 3108,Hennigsdorf(b Berlin) (ab 07:35),1
08:24,08:24,RE 3713,Senftenberg (ab 06:14),4
08:25,08:25,RE 73759,Brandenburg Hbf (ab 07:44),1
08:32,08:32,RE 73764,Eisenhüttenstadt (ab 06:20),4
08:34 (+11),08:45,RE 3710,Dessau Hbf (ab 07:05),2
08:46,08:46,RE 3109,Cottbus Hbf (ab 07:03),3
08:47 (+3),08:50,RE 73719,Magdeburg Hbf (ab 07:12),1
08:50 (+5),08:55,RE 73808,Berlin Ostbahnhof (ab 08:30),4
09:04,09:04,RE 73809,Brandenburg Hbf (ab 08:22),1
09:11,09:11,RE 73724,Frankfurt(Oder) (ab 07:41),4
09:14 (+3),09:17,RE 3110,Hennigsdorf(b Berlin) (ab 08:35),1
09:24,09:24,RE 3715,Senftenberg (ab 07:14),4
09:25,09:25,RE 73761,Brandenburg Hbf (ab 08:44),1
09:32,09:32,RE 73766,Frankfurt(Oder) (ab 08:11),4
09:34 (+7),09:41,RE 3712,Dessau Hbf (ab 08:05),2
09:46 (+19),10:05,RE 3111,Cottbus Hbf (ab 08:04),3
09:47 (+6),09:53,RE 73721,Magdeburg Hbf (ab 08:12),1
09:50 (+13),10:03,RB 73810,Berlin Ostbahnhof (ab 09:30),4
10:04,10:04,RE 73811,Brandenburg Hbf (ab 09:22),1
10:11,10:11,RE 73726,Frankfurt(Oder) (ab 08:38),4
10:13 (+12),10:25,RE 3112,Hennigsdorf(b Berlin) (ab 09:35),1
10:24,10:24,RE 3717,Senftenberg (ab 08:14),4
10:25,10:25,RE 73763,Brandenburg Hbf (ab 09:44),1
10:32,10:32,RE 73768,Frankfurt(Oder) (ab 09:08),4
10:34 (+3),10:37,RE 3714,Dessau Hbf (ab 09:05),2
10:46 (+25),11:11,RE 3113,Cottbus Hbf (ab 09:03),3
10:47 (+3),10:50,RE 73723,Magdeburg Hbf (ab 09:12),1
11:11,11:11,RE 73728,Frankfurt(Oder) (ab 09:38),4
11:14 (+13),11:27,RE 3114,Hennigsdorf(b Berlin) (ab 10:35),1
11:24,11:24,RE 3719,Senftenberg (ab 09:14),4
11:25,11:25,RE 73765,Brandenburg Hbf (ab 10:44),1
11:32,11:32,RE 73770,Frankfurt(Oder) (ab 10:07),4
11:34 (+3),11:37,RE 3716,Dessau Hbf (ab 10:05),2
11:46,11:46,RE 3115,Cottbus Hbf (ab 10:03),3
11:47,11:47,RE 73725,Magdeburg Hbf (ab 10:12),1
12:11,12:11,RE 73730,Frankfurt(Oder) (ab 10:38),4
12:14,12:14,RE 3116,Hennigsdorf(b Berlin) (ab 11:35),1
12:24,12:24,RE 3721,Senftenberg (ab 10:14),4
12:25,12:25,RE 73767,Brandenburg Hbf (ab 11:44),1
12:32,12:32,RE 73772,Frankfurt(Oder) (ab 11:07),4
12:34,12:34,RE 3718,Dessau Hbf (ab 11:05),2
12:46,12:46,RE 3117,Cottbus Hbf (ab 11:03),3
12:47,12:47,RE 73727,Magdeburg Hbf (ab 11:12),1
13:11,13:11,RE 73732,Frankfurt(Oder) (ab 11:38),4
13:14,13:14,RE 3118,Hennigsdorf(b Berlin) (ab 12:35),1
13:24,13:24,RE 3723,Senftenberg (ab 11:14),4
13:46,13:46,RE 3119,Cottbus Hbf (ab 12:03),3
13:47,13:47,RE 73729,Magdeburg Hbf (ab 12:12),1
14:11,14:11,RE 73734,Frankfurt(Oder) (ab 12:38),4
14:25,14:25,RE 73771,Brandenburg Hbf (ab 13:44),1
14:47,14:47,RE 73731,Magdeburg Hbf (ab 13:12),1
15:14,15:14,RE 3122,Hennigsdorf(b Berlin) (ab 14:35),1
15:25,15:25,RE 73773,Brandenburg Hbf (ab 14:44),1
15:34,15:34,RE 3724,Dessau Hbf (ab 14:05),2
15:47,15:47,RE 73733,Magdeburg Hbf (ab 14:12),1
15:54,15:54,RB 62070,Rangsdorf (ab 15:21),
16:10,16:10,RE 73738,Frankfurt(Oder) (ab 14:38),4
