Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:23,00:23,RB 21962,Berlin Hbf (an 00:43),
04:47,04:47,RB 18300,Eberswalde Hbf (an 05:27),15
04:53,04:53,RB 61101,Templin Stadt (an 06:18),15
05:38,05:38,RB 5151,Seelow-Gusow (an 06:31),
05:47,05:47,RB 18302,Eberswalde Hbf (an 06:27),
05:53,05:53,RB 61103,Templin Stadt (an 07:18),15
05:58,05:58,RB 61102,Berlin Ostkreuz (an 06:01),20
06:38,06:38,RB 5153,Seelow-Gusow (an 07:26),
06:47,06:47,RB 18304,Eberswalde Hbf (an 07:27),15
06:53,06:53,RB 61105,Templin Stadt (an 08:18),15
06:58,06:58,RB 61104,Berlin Ostkreuz (an 07:01),22
07:17,07:17,RB 18307,Blankenfelde(Teltow-Fläming) (an 07:51),22
07:24,07:24,RB 18204,Oranienburg (an 07:52),22
07:38,07:38,RB 5155,Seelow-Gusow (an 08:31),
07:41,07:41,RB 18207,Ludwigsfelde (an 08:24),22
07:47,07:47,RB 18306,Eberswalde Hbf (an 08:27),16
07:53,07:53,RB 61107,Templin Stadt (an 09:18),15
07:58,07:58,RB 61106,Berlin Ostkreuz (an 08:01),20
08:10,08:10,RB 61425,Berlin Ostkreuz (an 08:13),16
08:14,08:14,RB 61224,Berlin Ostkreuz (an 08:17),17
08:17,08:17,RB 18309,Blankenfelde(Teltow-Fläming) (an 08:51),22
08:24,08:24,RB 18206,Oranienburg (an 08:52),22
08:38,08:38,RB 5157,Seelow-Gusow (an 09:31),
08:47,08:47,RB 18308,Eberswalde Hbf (an 09:27),16
08:53,08:53,RB 61109,Templin Stadt (an 10:18),15
08:58,08:58,RB 61108,Berlin Ostkreuz (an 09:01),21
09:17,09:17,RB 18311,Blankenfelde(Teltow-Fläming) (an 09:51),22
09:38,09:38,RB 5159,Seelow-Gusow (an 10:31),
09:47,09:47,RB 18310,Eberswalde Hbf (an 10:27),
09:53,09:53,RB 61111,Templin Stadt (an 11:18),15
09:58,09:58,RB 61110,Berlin Ostkreuz (an 10:01),20
10:17,10:17,RB 18313,Blankenfelde(Teltow-Fläming) (an 10:51),22
10:24,10:24,RB 18210,Oranienburg (an 10:52),22
10:38,10:38,RB 5161,Seelow-Gusow (an 11:31),
10:41,10:41,RB 18213,Ludwigsfelde (an 11:24),22
10:45,10:45,RB 61192,Berlin Ostkreuz (an 10:48),17
10:47,10:47,RB 18312,Eberswalde Hbf (an 11:27),16
10:53,10:53,RB 61113,Templin Stadt (an 12:18),15
10:58,10:58,RB 61112,Berlin Ostkreuz (an 11:01),20
11:10,11:10,RB 61431,Berlin Ostkreuz (an 11:13),16
11:14,11:14,RB 61228,Berlin Ostkreuz (an 11:17),17
11:17,11:17,RB 18315,Blankenfelde(Teltow-Fläming) (an 11:51),22
11:24,11:24,RB 18212,Oranienburg (an 11:52),22
11:38,11:38,RB 5163,Seelow-Gusow (an 12:31),
11:41,11:41,RB 18215,Ludwigsfelde (an 12:24),22
11:45,11:45,RB 61194,Berlin Ostkreuz (an 11:48),17
11:47,11:47,RB 18314,Eberswalde Hbf (an 12:27),16
11:53,11:53,RB 61115,Templin Stadt (an 13:18),15
11:53,11:53,RB 61125,Oranienburg (an 17:21),
11:58,11:58,RB 61114,Berlin Ostkreuz (an 12:01),20
12:17,12:17,RB 18317,Blankenfelde(Teltow-Fläming) (an 12:51),22
12:24,12:24,RB 18214,Oranienburg (an 12:52),22
12:38,12:38,RB 5165,Seelow-Gusow (an 13:31),
12:41,12:41,RB 18217,Ludwigsfelde (an 13:24),22
12:45,12:45,RB 61196,Berlin Ostkreuz (an 12:48),17
12:47,12:47,RB 18316,Eberswalde Hbf (an 13:27),15
12:53,12:53,RB 61127,Oranienburg (an 13:21),
12:58,12:58,RB 61116,Berlin Ostkreuz (an 13:01),20
13:17,13:17,RB 18319,Blankenfelde(Teltow-Fläming) (an 13:51),22
13:24,13:24,RB 18216,Oranienburg (an 13:52),
13:38,13:38,RB 5167,Seelow-Gusow (an 14:31),
13:41,13:41,RB 18219,Ludwigsfelde (an 14:24),22
13:47,13:47,RB 18318,Eberswalde Hbf (an 14:27),16
13:58,13:58,RB 61118,Berlin Ostkreuz (an 14:01),20
14:24,14:24,RB 18218,Oranienburg (an 14:52),22
14:38,14:38,RB 5169,Seelow-Gusow (an 15:31),
14:41,14:41,RB 18221,Flughafen BER (an 15:05),
14:47,14:47,RB 18320,Eberswalde Hbf (an 15:27),16
14:53,14:53,RB 12,Rostock Hbf (an 22:07),
15:14,15:14,RB 61236,Berlin Ostkreuz (an 15:17),17
15:17,15:17,RB 18323,Blankenfelde(Teltow-Fläming) (an 15:51),22
15:24,15:24,RB 18220,Oranienburg (an 15:52),22
15:38,15:38,RB 5171,Seelow-Gusow (an 16:31),
15:41,15:41,RB 18223,Ludwigsfelde (an 16:24),22
15:45,15:45,RB 61202,Berlin Ostkreuz (an 15:48),17
15:47,15:47,RB 18322,Eberswalde Hbf (an 16:27),16
15:58,15:58,RB 61122,Berlin Ostkreuz (an 16:01),20
16:10,16:10,RB 61441,Berlin Ostkreuz (an 16:13),16
16:17,16:17,RB 18325,Blankenfelde(Teltow-Fläming) (an 16:51),22
16:24,16:24,RB 18222,Oranienburg (an 16:52),22
16:38,16:38,RB 5173,Seelow-Gusow (an 17:31),
16:41,16:41,RB 18225,Ludwigsfelde (an 17:24),22
16:45,16:45,RB 61204,Berlin Ostkreuz (an 16:48),17
16:47,16:47,RB 18324,Eberswalde Hbf (an 17:27),16
16:58,16:58,RB 61124,Berlin Ostkreuz (an 17:01),20
17:10,17:10,RB 61443,Berlin Ostkreuz (an 17:13),16
17:14,17:14,RB 61240,Berlin Ostkreuz (an 17:17),17
17:17,17:17,RB 18327,Blankenfelde(Teltow-Fläming) (an 17:51),22
17:24,17:24,RB 18224,Oranienburg (an 17:52),22
17:38,17:38,RB 5175,Seelow-Gusow (an 18:31),
17:47,17:47,RB 18326,Eberswalde Hbf (an 18:27),16
18:24,18:24,RB 18226,Oranienburg (an 18:52),
18:38,18:38,RB 5177,Seelow-Gusow (an 19:31),
18:47,18:47,RB 18328,Eberswalde Hbf (an 19:27),16
18:53,18:53,RB 61139,Oranienburg (an 19:21),
19:17,19:17,RB 18331,Blankenfelde(Teltow-Fläming) (an 19:51),22
19:24,19:24,RB 18228,Oranienburg (an 19:52),22
19:38,19:38,RB 5179,Seelow-Gusow (an 20:31),
19:41,19:41,RB 18231,Ludwigsfelde (an 20:24),22
19:47,19:47,RB 18330,Eberswalde Hbf (an 20:27),15
19:53,19:53,RB 61141,Oranienburg (an 20:21),
19:58,19:58,RB 61130,Berlin Ostkreuz (an 20:01),20
20:10,20:10,RB 61449,Berlin Ostkreuz (an 20:13),16
20:14,20:14,RB 61246,Berlin Ostkreuz (an 20:17),17
20:17,20:17,RB 18333,Blankenfelde(Teltow-Fläming) (an 20:51),22
20:24,20:24,RB 18230,Oranienburg (an 20:52),22
20:38,20:38,RB 5181,Seelow-Gusow (an 21:31),
20:41,20:41,RB 18233,Ludwigsfelde (an 21:24),22
20:41,20:41,RB 32,Flughafen BER (an 21:05),
20:45,20:45,RB 61212,Berlin Ostkreuz (an 20:48),17
20:47,20:47,RB 18332,Eberswalde Hbf (an 21:27),16
20:53,20:53,RB 61133,Templin Stadt (an 22:18),15
20:53,20:53,RB 61143,Oranienburg (an 21:21),
21:17,21:17,RB 18335,Blankenfelde(Teltow-Fläming) (an 21:51),22
21:24,21:24,RB 18232,Oranienburg (an 21:52),22
21:38,21:38,RB 5183,Seelow-Gusow (an 22:31),
21:41,21:41,RB 18235,Ludwigsfelde (an 22:24),
21:47,21:47,RB 18334,Eberswalde Hbf (an 22:27),
21:53,21:53,RB 61135,Löwenberg(Mark) (an 22:38),
22:33,22:33,RE 3137,Berlin-Spandau (an 22:56),
22:38,22:38,RB 5185,Seelow-Gusow (an 23:32),
22:53,22:53,RB 61137,Löwenberg(Mark) (an 23:39),
