Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
05:23 (+3),RB 61042,Basdorf (ab 05:10),Berlin-Karow
05:53 (+3),RB 61002,Basdorf (ab 05:40),Berlin-Karow
06:23 (+2),RB 61044,Basdorf (ab 06:10),Berlin-Karow
06:53 (+2),RB 61004,Klosterfelde (ab 06:27),Berlin-Karow
07:53 (+1),RB 61006,Groß Schönebeck (ab 07:12),Berlin-Karow
08:53 (+1),RB 61008,Klosterfelde (ab 08:27),Berlin-Karow
09:23 (+1),RB 61050,Wensickendorf (ab 09:02),Berlin-Karow
09:53 (+4),RB 61010,Groß Schönebeck (ab 09:12),Berlin-Karow
10:23 (+2),RB 61052,Schmachtenhagen (ab 09:55),Berlin-Karow
10:53 (+1),RB 61012,Klosterfelde (ab 10:27),Berlin-Karow
11:23 (+2),RB 61054,Schmachtenhagen (ab 10:55),Berlin-Karow
11:53 (+4),RB 61014,Groß Schönebeck (ab 11:12),Berlin-Karow
12:23 (+2),RB 61056,Schmachtenhagen (ab 11:55),Berlin-Karow
12:53 (+3),RB 61016,Klosterfelde (ab 12:27),Berlin-Karow
13:23 (+2),RB 61058,Schmachtenhagen (ab 12:55),Berlin-Karow
13:53 (+3),RB 61018,Groß Schönebeck (ab 13:12),Berlin-Karow
14:53 (+1),RB 61020,Klosterfelde (ab 14:27),Berlin-Karow
15:53,RB 61022,Groß Schönebeck (ab 15:12),Berlin-Karow
