Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:05,00:05,RE 73826,Frankfurt(Oder) (ab 23:07),7
00:40,00:40,RE 91367,Frankfurt(Oder) (ab 23:32),
05:12,05:12,RB 33758,Frankfurt(Oder) (ab 04:15),
05:12,05:12,RE 93759,Frankfurt(Oder) (ab 04:15),
06:09,06:09,RB 33760,Frankfurt(Oder) (ab 05:08),
06:09,06:09,RE 94760,Frankfurt(Oder) (ab 05:08),
07:02,07:02,RB 75804,Senftenberg (ab 05:11),6
07:07,07:07,RB 33762,Frankfurt(Oder) (ab 06:11),
07:07,07:07,RE 94762,Frankfurt(Oder) (ab 06:11),
08:02,08:02,RB 75806,Senftenberg (ab 06:14),
08:07,08:07,RB 33764,Frankfurt(Oder) (ab 07:11),
08:07,08:07,RE 33764,Frankfurt(Oder) (ab 07:11),7
09:02,09:02,RB 75808,Senftenberg (ab 07:14),
09:09,09:09,RB 33766,Frankfurt(Oder) (ab 08:11),
09:09,09:09,RE 33766,Frankfurt(Oder) (ab 08:11),
09:48,09:48,RE 94726,Frankfurt(Oder) (ab 08:38),
10:02,10:02,RB 75810,Senftenberg (ab 08:14),6
10:02,10:02,RE 7,Basel SBB (ab 22:57),
10:08,10:08,RB 33768,Frankfurt(Oder) (ab 09:08),
10:08,10:08,RE 33768,Frankfurt(Oder) (ab 09:08),
10:48,10:48,RE 94728,Frankfurt(Oder) (ab 09:38),
11:02,11:02,RE 75812,Senftenberg (ab 09:14),6
11:08,11:08,RB 33770,Frankfurt(Oder) (ab 10:08),
11:08,11:08,RE 33770,Frankfurt(Oder) (ab 10:08),
11:48,11:48,RE 94730,Frankfurt(Oder) (ab 10:38),
12:02,12:02,RB 75814,Senftenberg (ab 10:14),
12:08,12:08,RB 33772,Frankfurt(Oder) (ab 11:08),
12:08,12:08,RE 33772,Frankfurt(Oder) (ab 11:08),
12:49,12:49,RE 94732,Frankfurt(Oder) (ab 11:38),
13:02,13:02,RB 75816,Senftenberg (ab 11:14),6
13:08,13:08,RB 33774,Frankfurt(Oder) (ab 12:08),
13:08,13:08,RE 33774,Frankfurt(Oder) (ab 12:08),7
13:49,13:49,RE 94734,Frankfurt(Oder) (ab 12:38),
14:02,14:02,RB 75818,Senftenberg (ab 12:14),
14:02,14:02,RE 7,Beelitz-Heilstätten (ab 05:01),
14:08,14:08,RB 33776,Frankfurt(Oder) (ab 13:08),
14:08,14:08,RE 33776,Frankfurt(Oder) (ab 13:08),
14:49,14:49,RE 94736,Frankfurt(Oder) (ab 13:38),
15:02,15:02,RB 75820,Senftenberg (ab 13:14),
15:08,15:08,RB 33778,Frankfurt(Oder) (ab 14:08),7
15:08,15:08,RE 33778,Frankfurt(Oder) (ab 14:08),7
15:48,15:48,RE 1,Dortmund Hbf (ab 00:16),
16:02 (+1),16:03,RB 75822,Senftenberg (ab 14:14),
16:08 (+2),16:10,RB 33780,Frankfurt(Oder) (ab 15:08),
16:08 (+1),16:09,RE 33780,Frankfurt(Oder) (ab 15:08),7
17:02 (+2),17:04,RB 75824,Senftenberg (ab 15:14),
17:08,17:08,RB 33782,Frankfurt(Oder) (ab 16:08),
17:08,17:08,RE 33782,Frankfurt(Oder) (ab 16:08),
18:02,18:02,RE 75826,Senftenberg (ab 16:14),2
18:08,18:08,RB 33784,Frankfurt(Oder) (ab 17:08),
18:08,18:08,RE 33784,Frankfurt(Oder) (ab 17:10),
19:02,19:02,RB 75828,Senftenberg (ab 17:14),
19:08,19:08,RE 33786,Frankfurt(Oder) (ab 18:08),
20:02,20:02,RB 75830,Senftenberg (ab 18:14),
20:08,20:08,RE 33788,Frankfurt(Oder) (ab 19:08),
21:02,21:02,RB 75832,Senftenberg (ab 19:14),6
22:02,22:02,RE 75834,Senftenberg (ab 20:14),
23:27,23:27,RE 83740,Fangschleuse Tesla Süd (ab 22:50),
23:27,23:27,TES,Fangschleuse Tesla Süd (ab 22:50),
