Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:03,00:03,RE 3521,Stralsund Hbf (ab 21:06),
00:22,00:22,RE 3319,Stralsund Hbf (ab 21:10),6
00:26,00:26,RE 3360,Lutherstadt Wittenberg Hbf (ab 22:52),10
00:26,00:26,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:52),10
00:33 (+25),00:58,ICE 1500,München Hbf (ab 20:21),8
00:44 (+2),00:46,RE 3141,Cottbus Hbf (ab 23:03),7
01:26,01:26,RE 3361,Schwedt(Oder) (ab 00:10),7
02:13,02:13,RE 3362,Lutherstadt Wittenberg Hbf (ab 00:34),
04:37,04:37,RE 3369,Eberswalde Hbf (ab 04:03),
05:22,05:22,RE 3341,Schwedt(Oder) (ab 04:04),6
05:27,05:27,RE 3302,Falkenberg(Elster) (ab 03:40),9
05:36,05:36,RE 3103,Cottbus Hbf (ab 04:00),8
05:36,05:36,RE 92303,Cottbus Hbf (ab 04:00),
05:51,05:51,RE 3504,Berlin Südkreuz (ab 05:34),10
06:03,06:03,RE 3503,Neubrandenburg (ab 04:27),6
06:22,06:22,RE 3301,Angermünde (ab 05:32),6
06:28,06:28,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),10
06:36,06:36,RE 3105,Cottbus Hbf (ab 04:57),7
06:37,06:37,EC 430,Przemysl Glowny (ab 18:55),8
06:37 (+3),06:40,ICE 904,München Hbf (ab 23:12),10
06:51,06:51,RE 4352,Berlin Südkreuz (ab 06:34),10
06:58,06:58,ICE 2972,Frankfurt(Main)Hbf (ab 23:35),
07:00 (+44),07:44,ES 453,Bruxelles Midi (ab 19:22),8
07:03,07:03,RE 4353,Neustrelitz Hbf (ab 06:00),6
07:21,07:21,RE 3343,Schwedt(Oder) (ab 06:04),6
07:28,07:28,RE 3,Berlin-Lichterfelde Ost (ab 00:56),
07:28 (+32),08:00,RE 3304,Luckenwalde (ab 06:35),9
07:38,07:38,RE 3107,Cottbus Hbf (ab 06:03),
07:41 (+2),07:43,D 10301,Stockholm Central (ab 16:25),
07:51 (+1),07:52,RE 3506,Berlin Südkreuz (ab 07:34),10
07:51,07:51,RE 5,Sachsenhausen(Nordb) (ab 00:18),
08:03 (+1),08:04,RE 3505,Stralsund Hbf (ab 05:02),6
08:14 (+9),08:23,ICE 698,München Hbf (ab 22:46),8
08:19 (+7),08:26,IC 2474,Magdeburg Hbf (ab 05:50),9
08:22,08:22,RE 3303,Stralsund Hbf (ab 05:10),6
08:27,08:27,RE 3344,Halle(Saale)Hbf (ab 05:46),
08:36,08:36,RE 3109,Cottbus Hbf (ab 07:04),7
08:44,08:44,ICE 806,Leipzig Hbf (ab 07:16),8
08:51 (+2),08:53,RE 4354,Berlin Südkreuz (ab 08:34),10
09:02 (+7),09:09,ICE 936,Eisenach Hbf (ab 06:37),7
09:03 (+2),09:05,RE 4355,Rostock Hbf (ab 06:34),6
09:21,09:21,RE 3345,Schwedt(Oder) (ab 08:04),6
09:28 (+7),09:35,RE 3306,Luckenwalde (ab 08:35),9
09:31 (+10),09:41,ICE 1104,München Hbf (ab 05:17),8
09:36,09:36,RE 3111,Cottbus Hbf (ab 08:04),7
09:51,09:51,RE 3508,Berlin Südkreuz (ab 09:34),9
10:02 (+3),10:05,RE 3507,Stralsund Hbf (ab 07:02),6
10:19,10:19,RE 3112,Nauen (ab 09:39),10
10:22,10:22,RE 3305,Stralsund Hbf (ab 07:10),6
10:25,10:25,EC 248,Warszawa Wschodnia (ab 04:49),7
10:28,10:28,RE 3346,Lutherstadt Wittenberg Hbf (ab 08:52),9
10:31 (+3),10:34,ICE 1604,München Hbf (ab 06:19),8
10:36,10:36,RE 3113,Vetschau (ab 09:16),7
10:43 (+9),10:52,ICE 696,Frankfurt(Main)Hbf (ab 06:15),8
10:51,10:51,RE 4356,Berlin Südkreuz (ab 10:34),10
11:02 (+1),11:03,ICE 934,Berlin Südkreuz (ab 10:48),9
11:03 (+1),11:04,RE 4357,Rostock Hbf (ab 08:34),6
11:19,11:19,RE 3114,Nauen (ab 10:39),
11:21,11:21,RE 3347,Schwedt(Oder) (ab 10:04),6
11:28 (+4),11:32,RE 3308,Luckenwalde (ab 10:35),9
11:31,11:31,ICE 1102,München Hbf (ab 07:17),8
11:38,11:38,RE 3115,Vetschau (ab 10:16),7
11:51,11:51,RE 3510,Berlin Südkreuz (ab 11:34),9
11:56 (+53),12:49,ICE 1162,Stuttgart Hbf (ab 07:03),10
12:03 (+22),12:25,RE 3509,Stralsund Hbf (ab 09:02),
12:05 Ausfall,--:--,EN 345,Stockholm Central (ab 16:59),
12:19,12:19,RE 3116,Nauen (ab 11:39),10
12:22,12:22,RE 3307,Stralsund Hbf (ab 09:10),6
12:25,12:25,EC 246,Warszawa Wschodnia (ab 06:49),7
12:28 (+4),12:32,RE 3348,Lutherstadt Wittenberg Hbf (ab 10:45),9
