Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:29,00:29,RE 3360,Eberswalde Hbf (an 01:04),
04:14,04:14,RB 18241,Potsdam Hbf (an 05:23),
04:41,04:41,RE 3369,Berlin Südkreuz (an 04:53),
05:14,05:14,RB 18243,Potsdam Hbf (an 06:23),
05:16,05:16,ICE 2837,Frankfurt(M) Flughafen Regionalbf (an 18:19),
05:16,05:16,ICE 2863,München Hbf (an 13:19),7
05:16 (+2),05:18,ICE 593,München Hbf (an 13:19),7
05:24,05:24,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),
05:26 (+1),05:27,ICE 1501,München Hbf (an 09:41),7
05:32,05:32,RE 3302,Stralsund Hbf (an 08:45),
06:11,06:11,RE 3,Stralsund Hbf (an 22:49),
06:14,06:14,RB 18245,Potsdam Hbf (an 07:23),
06:16 (+2),06:18,ICE 503,München Hbf (an 11:07),7
06:32,06:32,RE 3342,Angermünde (an 07:23),
06:56,06:56,ICE 9590,Paris Est (an 14:51),6
07:14,07:14,RB 18247,Potsdam Hbf (an 08:23),5
07:26 (+2),07:28,ICE 1503,München Hbf (an 11:43),7
07:33,07:33,RE 3304,Stralsund Hbf (an 10:44),
07:41,07:41,ICE 2847,Nürnberg Hbf (an 10:52),
07:41 (+4),07:45,ICE 703,München Hbf (an 12:42),7
08:15,08:15,RB 18249,Potsdam Hbf (an 09:23),
08:24,08:24,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),
08:26 (+14),08:40,ICE 1005,München Hbf (an 12:46),7
08:32,08:32,RE 3344,Angermünde (an 09:23),
08:56,08:56,ICE 837,Frankfurt(Main)Hbf (an 12:56),6
09:03,09:03,ICE 936,Bergen auf Rügen (an 12:55),8
09:14,09:14,RB 18251,Potsdam Hbf (an 10:23),
09:27 (+1),09:28,ICE 1505,München Hbf (an 13:43),7
09:32,09:32,RE 3306,Stralsund Hbf (an 12:44),
10:15,10:15,RB 18253,Berlin-Spandau (an 10:28),
10:24,10:24,RE 3305,Lutherstadt Wittenberg Hbf (an 12:07),
10:28 (+19),10:47,ICE 1007,München Hbf (an 14:45),7
10:32,10:32,RE 3346,Angermünde (an 11:23),
10:56,10:56,ICE 839,Frankfurt(Main)Hbf (an 14:56),6
11:08 (+2),11:10,ICE 934,Ostseebad Binz (an 14:42),8
11:14,11:14,RB 18255,Potsdam Hbf (an 12:23),
11:17,11:17,ICE 2861,München Hbf (an 19:14),
11:17,11:17,ICE 2893,Leipzig Hbf (an 12:42),
11:17,11:17,ICE 2909,Leipzig Hbf (an 12:42),
11:17,11:17,ICE 599,München Hbf (an 19:14),7
11:27 (+2),11:29,ICE 1507,München Hbf (an 15:43),7
11:32,11:32,RE 3308,Stralsund Hbf (an 14:44),
12:15,12:15,RB 18257,Potsdam Hbf (an 13:23),
12:24,12:24,RE 3307,Lutherstadt Wittenberg Hbf (an 14:07),
12:26 (+14),12:40,ICE 1009,München Hbf (an 16:45),7
12:32,12:32,RE 3348,Angermünde (an 13:23),
12:57 (+7),13:04,ICE 931,Frankfurt(Main)Hbf (an 16:56),6
13:04 (+19),13:23,ICE 932,Ostseebad Binz (an 16:41),8
13:14,13:14,RB 18259,Potsdam Hbf (an 14:23),5
13:17,13:17,ICE 2819,München Hbf (an 21:15),7
13:17 (+7),13:24,ICE 691,München Hbf (an 21:15),7
13:27 (+4),13:31,ICE 1509,München Hbf (an 17:43),7
13:32,13:32,RE 3310,Stralsund Hbf (an 16:44),
14:15,14:15,RB 18261,Potsdam Hbf (an 15:23),5
14:24,14:24,RE 3309,Lutherstadt Wittenberg Hbf (an 16:07),
14:26,14:26,ICE 1101,München Hbf (an 18:43),7
14:32,14:32,RE 3350,Angermünde (an 15:23),
14:57,14:57,ICE 933,Frankfurt(Main)Hbf (an 18:56),7
15:05,15:05,ICE 930,Ostseebad Binz (an 19:29),7
15:10,15:10,RE 3538,Angermünde (an 16:01),
15:14,15:14,RB 18263,Potsdam Hbf (an 16:23),5
15:17,15:17,ICE 2865,München Hbf (an 23:50),7
15:17,15:17,ICE 693,München Hbf (an 23:50),7
15:24,15:24,RE 3351,Lutherstadt Wittenberg Hbf (an 17:06),
15:27 (+2),15:29,ICE 1601,München Hbf (an 19:43),7
15:32,15:32,RE 3312,Stralsund Hbf (an 18:44),
16:01,16:01,ICE 1163,Stuttgart Hbf (an 20:57),7
16:15,16:15,RB 18265,Potsdam Hbf (an 17:23),
16:24,16:24,RE 3311,Lutherstadt Wittenberg Hbf (an 18:07),
16:26,16:26,ICE 1103,München Hbf (an 20:46),7
16:32,16:32,RE 3352,Angermünde (an 17:23),
16:57 (+3),17:00,ICE 935,Frankfurt(Main)Hbf (an 20:56),6
17:04 (+18),17:22,ICE 838,Stralsund Hbf (an 20:15),8
17:14,17:14,RB 18267,Potsdam Hbf (an 18:23),
17:17,17:17,ICE 695,Stuttgart Hbf (an 23:14),8
17:24,17:24,RE 3353,Lutherstadt Wittenberg Hbf (an 19:06),
17:26 (+9),17:35,ICE 1603,München Hbf (an 21:43),7
17:32,17:32,RE 3314,Stralsund Hbf (an 20:44),
18:15,18:15,RB 18269,Berlin-Spandau (an 18:28),
18:24,18:24,RE 3313,Lutherstadt Wittenberg Hbf (an 20:07),
18:26 (+1),18:27,ICE 1105,München Hbf (an 22:45),7
18:56 (+3),18:59,ICE 937,Darmstadt Hbf (an 23:20),6
19:14,19:14,RB 18271,Potsdam Hbf (an 20:23),
19:17,19:17,ICE 697,Frankfurt(Main)Hbf (an 23:44),7
19:27,19:27,ICE 1605,München Hbf (an 23:43),7
19:40,19:40,ICE 2915,Nürnberg Hbf (an 23:07),6
19:40 (+15),19:55,ICE 805,Nürnberg Hbf (an 23:07),6
20:15,20:15,RB 18273,Potsdam Hbf (an 21:23),5
20:24,20:24,RE 3315,Lutherstadt Wittenberg Hbf (an 22:07),
20:26,20:26,ICE 1107,München Hbf (an 01:24),7
20:32,20:32,RE 3356,Eberswalde Hbf (an 21:02),
20:53,20:53,EC 431,Przemysl Glowny (an 09:11),10
20:54,20:54,RE 94466,Rostock Hbf (an 23:21),
21:14,21:14,RB 18275,Potsdam Hbf (an 22:23),5
21:18,21:18,ICE 2919,Payerbach-Reichenau an der Rax (an 10:01),7
21:18,21:18,ICE 699,München Hbf (an 07:27),7
21:30,21:30,RE 3318,Pasewalk (an 23:19),
22:24,22:24,RE 3317,Bernau(b Berlin) (an 22:07),
22:32,22:32,RE 3358,Angermünde (an 23:27),
22:54,22:54,RE 5,Stralsund Hbf (an 22:51),
23:20 (+11),23:31,ICe 905,München Hbf (an 07:15),7
23:31,23:31,RE 3,Dresden-Neustadt (an 22:17),
