Abfahrt,Zugnr.,nach (Ankunft),Abfahrtsbhf.
07:27 (+4),RB 61007,Groß Schönebeck (an 08:07),Berlin-Karow
07:57 (+8),RB 61049,Wensickendorf (an 08:16),Berlin-Karow
08:27 (+2),RB 61009,Groß Schönebeck (an 09:07),Berlin-Karow
08:57 (+12),RB 61051,Wensickendorf (an 09:16),Berlin-Karow
09:27 (+1),RB 61011,Klosterfelde (an 09:51),Berlin-Karow
09:57 (+2),RB 61053,Basdorf (an 10:09),Berlin-Karow
10:27 (+4),RB 61013,Groß Schönebeck (an 11:07),Berlin-Karow
10:57 (+8),RB 61055,Wensickendorf (an 11:16),Berlin-Karow
11:27,RB 61015,Klosterfelde (an 11:51),Berlin-Karow
11:57 (+14),RB 61057,Wensickendorf (an 12:16),Berlin-Karow
12:27 (+2),RB 61017,Groß Schönebeck (an 13:07),Berlin-Karow
12:57 (+1),RB 61059,Wensickendorf (an 13:16),Berlin-Karow
13:57 (+1),RB 61061,Wensickendorf (an 14:16),Berlin-Karow
14:27 (+1),RB 61021,Groß Schönebeck (an 15:07),Berlin-Karow
14:57,RB 61063,Wensickendorf (an 15:16),Berlin-Karow
22:27 (+4),RB 61037,Groß Schönebeck (an 23:07),Berlin-Karow
