Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
04:07,04:07,RB 18301,Wünsdorf-Waldstadt (an 05:17),4
04:50,04:50,RE 4350,Rostock Hbf (an 07:21),
05:07,05:07,RB 18303,Blankenfelde(Teltow-Fläming) (an 05:51),4
05:51,05:51,RE 3504,Stralsund Hbf (an 08:51),
05:55,05:55,RB 18302,Melchow (an 06:20),
05:55,05:55,RB 24,Köln Hbf (an 23:12),
06:07,06:07,RB 18305,Blankenfelde(Teltow-Fläming) (an 06:51),4
06:44,06:44,RE 4352,Rostock Hbf (an 09:26),
07:02,07:02,RE 56303,Schwerin Hbf (an 09:48),
07:07,07:07,RB 18307,Blankenfelde(Teltow-Fläming) (an 07:51),4
07:51,07:51,RE 3506,St. Gallen(CH) (an 23:34),
07:55,07:55,RB 18306,Eberswalde Hbf (an 08:27),3
08:07,08:07,RB 18309,Blankenfelde(Teltow-Fläming) (an 08:51),4
08:51,08:51,RE 34921,Waren(Müritz) (an 10:40),
08:51,08:51,RE 4354,Rostock Hbf (an 11:24),
08:55,08:55,RB 18308,Eberswalde Hbf (an 09:27),3
09:02,09:02,RE 56305,Schwerin Hbf (an 11:48),
09:07,09:07,RB 18311,Blankenfelde(Teltow-Fläming) (an 09:51),4
09:55,09:55,RB 18310,Eberswalde Hbf (an 10:27),3
09:58,09:58,RE 34984,Neustrelitz Hbf (an 10:59),
09:58,09:58,RE 3508,Stralsund Hbf (an 12:51),
10:07,10:07,RB 18313,Blankenfelde(Teltow-Fläming) (an 10:51),4
10:46,10:46,RE 34923,Rostock Hbf (an 13:23),
10:46,10:46,RE 4356,Rostock Hbf (an 13:23),
10:55,10:55,RB 18312,Eberswalde Hbf (an 11:27),3
11:02,11:02,RE 56307,Schwerin Hbf (an 13:48),
11:07,11:07,RB 18315,Blankenfelde(Teltow-Fläming) (an 11:51),4
11:51,11:51,RE 3510,Stralsund Hbf (an 14:51),
11:55,11:55,RB 18314,Eberswalde Hbf (an 12:27),3
12:51,12:51,RE 34925,Rostock Hbf (an 15:26),
13:02,13:02,RE 56309,Schwerin Hbf (an 15:48),
13:07,13:07,RB 18319,Blankenfelde(Teltow-Fläming) (an 13:51),4
13:56,13:56,RE 34988,Stralsund Hbf (an 16:51),
13:56,13:56,RE 3512,Stralsund Hbf (an 16:51),3
14:07,14:07,RB 18321,Blankenfelde(Teltow-Fläming) (an 14:51),4
14:52,14:52,RE 4360,Rostock Hbf (an 17:28),
14:52,14:52,RE 5,Remagen (an 22:43),
14:55,14:55,RB 18320,Eberswalde Hbf (an 15:27),3
15:02,15:02,RE 56311,Schwerin Hbf (an 17:48),3
15:07,15:07,RB 18323,Blankenfelde(Teltow-Fläming) (an 15:51),4
15:14,15:14,RE 3336,Angermünde (an 16:01),3
15:51,15:51,RE 34990,Stralsund Hbf (an 18:51),
15:51,15:51,RE 3514,Stralsund Hbf (an 18:51),
15:55,15:55,RB 18322,Eberswalde Hbf (an 16:27),3
16:07,16:07,RB 18325,Blankenfelde(Teltow-Fläming) (an 16:51),4
16:13,16:13,RE 3330,Angermünde (an 17:02),3
16:51,16:51,RE 34929,Rostock Hbf (an 19:25),
16:51,16:51,RE 4362,Rostock Hbf (an 19:25),3
16:55,16:55,RB 18324,Eberswalde Hbf (an 17:27),3
17:02,17:02,RE 56313,Schwerin Hbf (an 19:48),
17:07,17:07,RB 18327,Blankenfelde(Teltow-Fläming) (an 17:51),4
17:51,17:51,RE 34992,Stralsund Hbf (an 20:51),
17:51,17:51,RE 3516,Stralsund Hbf (an 20:51),3
17:55,17:55,RB 18326,Eberswalde Hbf (an 18:27),3
18:07,18:07,RB 18329,Blankenfelde(Teltow-Fläming) (an 18:51),4
18:51,18:51,RE 34960,Rostock Hbf (an 21:27),
18:51,18:51,RE 4364,Rostock Hbf (an 21:27),3
18:55,18:55,RB 18328,Eberswalde Hbf (an 19:27),3
18:59 (+5),19:04,RE 4365,Berlin-Lichtenberg (an 19:10),
19:02,19:02,RE 56315,Schwerin Hbf (an 21:48),
19:07,19:07,RB 18331,Blankenfelde(Teltow-Fläming) (an 19:51),4
19:51,19:51,RE 34994,Stralsund Hbf (an 22:51),
19:51,19:51,RE 3518,Stralsund Hbf (an 22:51),
19:55,19:55,RB 18330,Eberswalde Hbf (an 20:27),3
20:07,20:07,RB 18333,Blankenfelde(Teltow-Fläming) (an 20:51),4
20:51,20:51,RE 34964,Waren(Müritz) (an 22:36),
20:55,20:55,RB 18332,Eberswalde Hbf (an 21:27),3
20:59 (+11),21:10,RE 4367,Berlin-Lichtenberg (an 21:09),
21:07,21:07,RB 18335,Blankenfelde(Teltow-Fläming) (an 21:51),4
21:51,21:51,RE 34996,Neustrelitz Hbf (an 22:59),
21:55,21:55,RB 92974,Eberswalde Hbf (an 22:27),
22:07,22:07,RB 18337,Blankenfelde(Teltow-Fläming) (an 22:51),4
22:51,22:51,RE 93338,Neustrelitz Hbf (an 23:59),
22:55,22:55,RB 18336,Eberswalde Hbf (an 23:27),3
23:00 (+4),23:04,RE 4369,Berlin-Lichtenberg (an 23:15),
