Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
04:55,04:55,RB 18300,Eberswalde Hbf (an 05:27),3
06:02,06:02,RB 61103,Templin Stadt (an 07:18),3
06:49,06:49,RB 61104,Berlin Ostkreuz (an 07:01),4
06:55,06:55,RB 18304,Eberswalde Hbf (an 07:27),3
07:02,07:02,RB 61105,Templin Stadt (an 08:18),3
07:49,07:49,RB 61106,Berlin Ostkreuz (an 08:01),4
08:02,08:02,RB 61107,Templin Stadt (an 09:18),3
08:49,08:49,RB 61108,Berlin Ostkreuz (an 09:01),4
09:02,09:02,RB 61109,Templin Stadt (an 10:18),3
09:49,09:49,RB 61110,Berlin Ostkreuz (an 10:01),4
10:02,10:02,RB 61111,Templin Stadt (an 11:18),3
10:49,10:49,RB 61112,Berlin Ostkreuz (an 11:01),4
11:02,11:02,RB 61113,Templin Stadt (an 12:18),3
11:07,11:07,RB 18315,Blankenfelde(Teltow-Fläming) (an 11:51),
11:49,11:49,RB 61114,Berlin Ostkreuz (an 12:01),4
12:02,12:02,RB 61115,Templin Stadt (an 13:18),3
12:07,12:07,RB 18317,Blankenfelde(Teltow-Fläming) (an 12:51),
12:49,12:49,RB 61116,Berlin Ostkreuz (an 13:01),4
13:02,13:02,RB 61117,Templin Stadt (an 14:18),3
13:07,13:07,RB 18319,Blankenfelde(Teltow-Fläming) (an 13:51),4
13:49,13:49,RB 61118,Berlin Ostkreuz (an 14:01),4
13:55,13:55,RB 18318,Eberswalde Hbf (an 14:27),3
14:02,14:02,RB 61119,Templin Stadt (an 15:18),3
14:07,14:07,RB 18321,Blankenfelde(Teltow-Fläming) (an 14:51),4
14:49,14:49,RB 61120,Berlin Ostkreuz (an 15:01),4
14:55,14:55,RB 18320,Eberswalde Hbf (an 15:27),3
15:02,15:02,RB 61121,Templin Stadt (an 16:18),3
15:07,15:07,RB 18323,Blankenfelde(Teltow-Fläming) (an 15:51),4
15:49,15:49,RB 61122,Berlin Ostkreuz (an 16:01),4
15:55,15:55,RB 18322,Eberswalde Hbf (an 16:27),3
16:02,16:02,RB 61123,Templin Stadt (an 17:18),3
16:07,16:07,RB 18325,Blankenfelde(Teltow-Fläming) (an 16:51),4
16:49,16:49,RB 61124,Berlin Ostkreuz (an 17:01),4
16:55,16:55,RB 18324,Eberswalde Hbf (an 17:27),3
17:02,17:02,RB 61125,Templin Stadt (an 18:18),3
17:07,17:07,RB 18327,Blankenfelde(Teltow-Fläming) (an 17:51),4
17:49,17:49,RB 61126,Berlin Ostkreuz (an 18:01),4
17:55,17:55,RB 18326,Eberswalde Hbf (an 18:27),3
18:02,18:02,RB 61127,Templin Stadt (an 19:18),3
18:07,18:07,RB 18329,Blankenfelde(Teltow-Fläming) (an 18:51),4
18:49,18:49,RB 61128,Berlin Ostkreuz (an 19:01),4
19:02,19:02,RB 61129,Templin Stadt (an 20:18),3
19:49,19:49,RB 61130,Berlin Ostkreuz (an 20:01),4
20:02,20:02,RB 61131,Templin Stadt (an 21:18),3
20:49,20:49,RB 61132,Berlin Ostkreuz (an 21:01),4
21:02,21:02,RB 61133,Templin Stadt (an 22:18),3
21:49,21:49,RB 61134,Berlin Ostkreuz (an 22:01),4
22:02,22:02,RB 61135,Templin Stadt (an 23:18),3
22:15,22:15,RB 18334,Eberswalde Hbf (an 22:48),
22:49,22:49,RB 61136,Berlin Ostkreuz (an 23:01),4
23:02,23:02,RB 61137,Templin Stadt (an 00:22),3
23:49,23:49,RB 61138,Berlin Ostkreuz (an 00:01),4
