Abfahrt,Zugnr.,nach (Ankunft),Abfahrtsbhf.
05:57 (+2),RB 61045,Wensickendorf (an 06:16),Berlin-Karow
06:57,RB 61077,Wensickendorf (an 07:16),Berlin-Karow
07:57,RB 61049,Wensickendorf (an 08:16),Berlin-Karow
08:57,RB 61051,Schmachtenhagen (an 09:24),Berlin-Karow
09:27,RB 61011,Klosterfelde (an 09:51),Berlin-Karow
09:57,RB 61053,Schmachtenhagen (an 10:24),Berlin-Karow
10:57 (+1),RB 61055,Schmachtenhagen (an 11:24),Berlin-Karow
11:27,RB 61015,Klosterfelde (an 11:51),Berlin-Karow
11:57 (+5),RB 61057,Schmachtenhagen (an 12:24),Berlin-Karow
12:57,RB 61059,Schmachtenhagen (an 13:24),Berlin-Karow
13:27 (+1),RB 61019,Klosterfelde (an 13:51),Berlin-Karow
13:57 (+6),RB 61061,Schmachtenhagen (an 14:24),Berlin-Karow
