Abfahrt,Zugnr.,nach (Ankunft),Abfahrtsbhf.
00:34,RE 73797,Brandenburg Hbf (an 01:40),Berlin Alexanderplatz
01:07,RE 62041,Berlin Hbf (an 01:13),Berlin Alexanderplatz
01:07,RE8,Elsterwerda (an 23:39),Berlin Alexanderplatz
01:34,RE 73753,Berlin Zoologischer Garten (an 01:46),Berlin Alexanderplatz
01:34,RE 91824,Berlin Zoologischer Garten (an 01:46),Berlin Alexanderplatz
01:40,FEX19880,Berlin Hbf (an 01:46),Berlin Alexanderplatz
01:54,RE 92042,Flughafen BER (an 02:21),Berlin Alexanderplatz
02:07,RE 62047,Nauen (an 02:56),Berlin Alexanderplatz
03:07,RE 62043,Berlin Zoologischer Garten (an 03:20),Berlin Alexanderplatz
03:21,FEX19801,Flughafen BER (an 03:46),Berlin Alexanderplatz
04:06,RE 3749,Dessau Hbf (an 05:53),Berlin Alexanderplatz
04:06,RE 94749,Lübbenau(Spreewald) (an 05:00),Berlin Alexanderplatz
04:11 (+3),RE 62001,Wismar (an 07:26),Berlin Alexanderplatz
04:34,RE 73757,Brandenburg Hbf (an 05:38),Berlin Alexanderplatz
04:54,RE 73717,Magdeburg Hbf (an 06:45),Berlin Alexanderplatz
05:06,RE 3707,Dessau Hbf (an 06:53),Berlin Alexanderplatz
05:11,RE 62003,Wismar (an 08:37),Berlin Alexanderplatz
05:29,RE 3103,Nauen (an 06:23),Berlin Alexanderplatz
05:34,RE 73759,Brandenburg Hbf (an 06:38),Berlin Alexanderplatz
05:42,RB 18140,Golm (an 06:28),Berlin Alexanderplatz
05:54,RE 73719,Magdeburg Hbf (an 07:47),Berlin Alexanderplatz
06:06,RE 3709,Dessau Hbf (an 07:53),Berlin Alexanderplatz
06:11,RE 62005,Wittenberge (an 07:57),Berlin Alexanderplatz
06:12,RE 18754,Lübbenau(Spreewald) (an 07:13),Berlin Alexanderplatz
06:17,RE 73805,Brandenburg Hbf (an 07:15),Berlin Alexanderplatz
06:17,RE 90392,Brandenburg Hbf (an 07:15),Berlin Alexanderplatz
06:29,RE 3105,Nauen (an 07:23),Berlin Alexanderplatz
06:34,RE 73761,Brandenburg Hbf (an 07:38),Berlin Alexanderplatz
06:34,RE 91056,Brandenburg Hbf (an 07:38),Berlin Alexanderplatz
06:54,RE 73721,Magdeburg Hbf (an 08:48),Berlin Alexanderplatz
07:06,RE 3711,Dessau Hbf (an 08:53),Berlin Alexanderplatz
07:11 (+8),RE 62007,Wismar (an 10:37),Berlin Alexanderplatz
07:12 (+2),RE 18756,Cottbus Hbf (an 08:46),Berlin Alexanderplatz
07:16,RE 73807,Brandenburg Hbf (an 08:16),Berlin Alexanderplatz
07:16,RE 90394,Brandenburg Hbf (an 08:16),Berlin Alexanderplatz
07:34,RE 73763,Brandenburg Hbf (an 08:38),Berlin Alexanderplatz
07:42,RB 18144,Golm (an 08:28),Berlin Alexanderplatz
07:53 (+1),RE 3708,Senftenberg (an 09:42),Berlin Alexanderplatz
07:54,RE 73723,Magdeburg Hbf (an 09:45),Berlin Alexanderplatz
08:06 (+11),RE 3713,Dessau Hbf (an 09:53),Berlin Alexanderplatz
08:11,RE 62009,Wittenberge (an 09:57),Berlin Alexanderplatz
08:16,RE 73809,Brandenburg Hbf (an 09:16),Berlin Alexanderplatz
08:16,RE 90408,Brandenburg Hbf (an 09:16),Berlin Alexanderplatz
08:29 (+9),RE 3109,Nauen (an 09:23),Berlin Alexanderplatz
08:30,RE 3108,Cottbus Hbf (an 09:54),Berlin Alexanderplatz
08:34,RE 73765,Brandenburg Hbf (an 09:38),Berlin Alexanderplatz
08:34,RE 91760,Brandenburg Hbf (an 09:38),Berlin Alexanderplatz
08:41 (+6),RB 18146,Golm (an 09:28),Berlin Alexanderplatz
08:45 (+11),RE 18757,Bad Belzig (an 09:54),Berlin Alexanderplatz
08:48,RE 62006,Flughafen BER (an 09:15),Berlin Alexanderplatz
08:53 (+2),RE 3710,Senftenberg (an 10:42),Berlin Alexanderplatz
08:54,RE 73646,Magdeburg Hbf (an 10:46),Berlin Alexanderplatz
08:54,RE 73725,Magdeburg Hbf (an 10:46),Berlin Alexanderplatz
09:06 (+2),RE 3715,Dessau Hbf (an 10:53),Berlin Alexanderplatz
09:07,RE 73720,Frankfurt(Oder) (an 10:05),Berlin Alexanderplatz
09:11 (+9),RE 62011,Wismar (an 12:37),Berlin Alexanderplatz
09:16 (+1),RB 18149,Flughafen BER (an 09:46),Berlin Alexanderplatz
09:16,RE 73811,Brandenburg Hbf (an 10:16),Berlin Alexanderplatz
09:16,RE 90418,Brandenburg Hbf (an 10:16),Berlin Alexanderplatz
09:21,RE 73762,Frankfurt(Oder) (an 10:31),Berlin Alexanderplatz
09:29 (+18),RE 3111,Nauen (an 10:23),Berlin Alexanderplatz
09:30 (+2),RE 3110,Cottbus Hbf (an 10:54),Berlin Alexanderplatz
09:34,RE 73767,Brandenburg Hbf (an 10:38),Berlin Alexanderplatz
09:34,RE 91062,Brandenburg Hbf (an 10:38),Berlin Alexanderplatz
09:42 (+9),RB 18148,Golm (an 10:28),Berlin Alexanderplatz
09:43,RE 73808,Berlin Ostkreuz (an 09:50),Berlin Alexanderplatz
09:46,RE 18759,Bad Belzig (an 10:54),Berlin Alexanderplatz
09:48,RE 62008,Flughafen BER (an 10:15),Berlin Alexanderplatz
09:53 (+6),RE 3712,Senftenberg (an 11:42),Berlin Alexanderplatz
09:54,RE 73727,Magdeburg Hbf (an 11:45),Berlin Alexanderplatz
10:06 (+14),RE 3717,Dessau Hbf (an 11:53),Berlin Alexanderplatz
10:11,RE 62013,Wittenberge (an 11:57),Berlin Alexanderplatz
10:16,RB 18151,Flughafen BER (an 10:46),Berlin Alexanderplatz
10:29 (+7),RE 3113,Nauen (an 11:23),Berlin Alexanderplatz
10:30 (+10),RE 3112,Cottbus Hbf (an 11:54),Berlin Alexanderplatz
10:34,RE 73769,Brandenburg Hbf (an 11:38),Berlin Alexanderplatz
10:34,RE 91764,Brandenburg Hbf (an 11:38),Berlin Alexanderplatz
10:42,RB 18150,Golm (an 11:28),Berlin Alexanderplatz
10:48,RE 62010,Flughafen BER (an 11:15),Berlin Alexanderplatz
10:53 (+3),RE 3714,Senftenberg (an 12:42),Berlin Alexanderplatz
10:54,RE 73729,Magdeburg Hbf (an 12:45),Berlin Alexanderplatz
11:06 (+34),RE 3719,Dessau Hbf (an 12:53),Berlin Alexanderplatz
11:11 (+1),RE 62015,Wismar (an 14:37),Berlin Alexanderplatz
11:17,RB 18153,Flughafen BER (an 11:46),Berlin Alexanderplatz
11:17,RE 62111,Potsdam Hbf (an 11:51),Berlin Alexanderplatz
11:17,RE 90478,Potsdam Hbf (an 11:51),Berlin Alexanderplatz
11:29 (+22),RE 3115,Nauen (an 12:23),Berlin Alexanderplatz
11:34,RE 3172,Jüterbog (an 14:56),Berlin Alexanderplatz
11:34,RE 73771,Brandenburg Hbf (an 12:38),Berlin Alexanderplatz
11:42,RB 18152,Golm (an 12:28),Berlin Alexanderplatz
11:48,RE 62012,Flughafen BER (an 12:15),Berlin Alexanderplatz
11:53 (+22),RE 3716,Senftenberg (an 13:42),Berlin Alexanderplatz
11:54,RE 73731,Magdeburg Hbf (an 13:45),Berlin Alexanderplatz
12:06,RE 3721,Dessau Hbf (an 13:53),Berlin Alexanderplatz
12:11,RE 62017,Wittenberge (an 13:57),Berlin Alexanderplatz
12:16,RB 18155,Flughafen BER (an 12:46),Berlin Alexanderplatz
12:29,RE 3117,Nauen (an 13:23),Berlin Alexanderplatz
12:30,RE 3116,Cottbus Hbf (an 13:54),Berlin Alexanderplatz
12:34,RE 73773,Brandenburg Hbf (an 13:38),Berlin Alexanderplatz
12:34,RE 91080,Brandenburg Hbf (an 13:38),Berlin Alexanderplatz
12:42,RB 18154,Golm (an 13:29),Berlin Alexanderplatz
12:48,RE 62014,Flughafen BER (an 13:15),Berlin Alexanderplatz
12:53 (+16),RE 3718,Senftenberg (an 14:42),Berlin Alexanderplatz
12:54,RE 73733,Magdeburg Hbf (an 14:45),Berlin Alexanderplatz
13:05,RE 73728,Berlin Ostbahnhof (an 13:08),Berlin Alexanderplatz
13:06,RE 3723,Dessau Hbf (an 14:53),Berlin Alexanderplatz
13:11 (+11),RE 62019,Wismar (an 16:37),Berlin Alexanderplatz
13:16 (+2),RB 18157,Flughafen BER (an 13:46),Berlin Alexanderplatz
13:21,RE 73770,Berlin Ostbahnhof (an 13:24),Berlin Alexanderplatz
13:23,RE 62119,Brandenburg Hbf (an 14:28),Berlin Alexanderplatz
13:29 (+8),RE 3119,Nauen (an 14:23),Berlin Alexanderplatz
13:30 (+13),RE 3118,Cottbus Hbf (an 14:54),Berlin Alexanderplatz
13:34,RE 73775,Brandenburg Hbf (an 14:38),Berlin Alexanderplatz
13:34,RE 91082,Brandenburg Hbf (an 14:38),Berlin Alexanderplatz
13:42,RB 18156,Golm (an 14:28),Berlin Alexanderplatz
13:48,RE 62016,Flughafen BER (an 14:15),Berlin Alexanderplatz
13:54,RE 73735,Magdeburg Hbf (an 15:45),Berlin Alexanderplatz
14:06,RE 3725,Dessau Hbf (an 15:53),Berlin Alexanderplatz
14:11,RE 62021,Wittenberge (an 15:57),Berlin Alexanderplatz
14:16,RB 18159,Flughafen BER (an 14:46),Berlin Alexanderplatz
14:17,RE 73815,Brandenburg Hbf (an 15:16),Berlin Alexanderplatz
14:29,RE 3121,Nauen (an 15:23),Berlin Alexanderplatz
14:34,RE 73777,Brandenburg Hbf (an 15:38),Berlin Alexanderplatz
14:34,RE 91084,Brandenburg Hbf (an 15:38),Berlin Alexanderplatz
14:42,RB 18158,Golm (an 15:28),Berlin Alexanderplatz
14:48,RE 62018,Flughafen BER (an 15:15),Berlin Alexanderplatz
14:53 (+35),RE 3722,Senftenberg (an 16:42),Berlin Alexanderplatz
14:54,RE 73737,Magdeburg Hbf (an 16:45),Berlin Alexanderplatz
14:54,RE 91482,Magdeburg Hbf (an 16:45),Berlin Alexanderplatz
15:06,RE 3727,Dessau Hbf (an 16:53),Berlin Alexanderplatz
15:09,RE 18760,Lübbenau(Spreewald) (an 16:13),Berlin Alexanderplatz
15:11,RE 62023,Wismar (an 18:37),Berlin Alexanderplatz
15:16,RE 73817,Brandenburg Hbf (an 16:16),Berlin Alexanderplatz
15:16,RE 90966,Brandenburg Hbf (an 16:16),Berlin Alexanderplatz
15:17,RB 18161,Flughafen BER (an 15:46),Berlin Alexanderplatz
15:29,RE 3123,Nauen (an 16:23),Berlin Alexanderplatz
15:34,RE 73779,Brandenburg Hbf (an 16:38),Berlin Alexanderplatz
15:42,RB 18160,Golm (an 16:28),Berlin Alexanderplatz
15:42,RB23,Saalfeld(Saale) (an 10:42),Berlin Alexanderplatz
15:48,RE 62020,Flughafen BER (an 16:15),Berlin Alexanderplatz
15:53 (+1),RE 3724,Senftenberg (an 17:42),Berlin Alexanderplatz
15:54,RE 73739,Magdeburg Hbf (an 17:45),Berlin Alexanderplatz
15:54,RE 91484,Magdeburg Hbf (an 17:45),Berlin Alexanderplatz
16:06 (+17),RE 3729,Dessau Hbf (an 17:53),Berlin Alexanderplatz
16:09,RE 18762,Lübbenau(Spreewald) (an 17:13),Berlin Alexanderplatz
16:11,RE 62025,Wittenberge (an 17:57),Berlin Alexanderplatz
16:17,RB 18163,Flughafen BER (an 16:46),Berlin Alexanderplatz
16:18,RE 73819,Brandenburg Hbf (an 17:16),Berlin Alexanderplatz
16:18,RE 91734,Oberhausen Hbf (an 20:44),Berlin Alexanderplatz
16:29 (+18),RE 3125,Nauen (an 17:23),Berlin Alexanderplatz
16:34,RE 3182,Brandenburg Hbf (an 17:38),Berlin Alexanderplatz
16:34,RE 73781,Brandenburg Hbf (an 17:38),Berlin Alexanderplatz
16:46 (+24),RE 18761,Bad Belzig (an 17:58),Berlin Alexanderplatz
16:48,RE 62022,Flughafen BER (an 17:15),Berlin Alexanderplatz
16:53 (+6),RE 3726,Senftenberg (an 18:42),Berlin Alexanderplatz
16:54,RE 73741,Magdeburg Hbf (an 18:45),Berlin Alexanderplatz
17:06 (+21),RE 3731,Dessau Hbf (an 18:53),Berlin Alexanderplatz
17:09 (+3),RE 18764,Cottbus Hbf (an 18:46),Berlin Alexanderplatz
17:11,RE 62027,Wismar (an 20:37),Berlin Alexanderplatz
17:16,RE 73821,Brandenburg Hbf (an 18:17),Berlin Alexanderplatz
17:16,RE 90970,Brandenburg Hbf (an 18:17),Berlin Alexanderplatz
17:29 (+29),RE 3127,Nauen (an 18:23),Berlin Alexanderplatz
17:34,RE 3184,Brandenburg Hbf (an 18:38),Berlin Alexanderplatz
17:34,RE 73783,Brandenburg Hbf (an 18:38),Berlin Alexanderplatz
17:42,RB 18164,Golm (an 18:29),Berlin Alexanderplatz
17:48,RE 62024,Flughafen BER (an 18:15),Berlin Alexanderplatz
17:53 (+10),RE 3728,Senftenberg (an 19:42),Berlin Alexanderplatz
17:54,RE 73743,Magdeburg Hbf (an 19:46),Berlin Alexanderplatz
17:54,RE 91488,Magdeburg Hbf (an 19:46),Berlin Alexanderplatz
18:06 (+13),RE 3733,Dessau Hbf (an 19:53),Berlin Alexanderplatz
18:11,RE 62029,Wittenberge (an 19:57),Berlin Alexanderplatz
18:18,RE 73823,Brandenburg Hbf (an 19:16),Berlin Alexanderplatz
18:18,RE 90972,Brandenburg Hbf (an 19:16),Berlin Alexanderplatz
18:29,RE 3129,Nauen (an 19:23),Berlin Alexanderplatz
18:30 (+37),RE 3128,Cottbus Hbf (an 19:55),Berlin Alexanderplatz
18:34,RE 3186,Brandenburg Hbf (an 19:38),Berlin Alexanderplatz
18:34,RE 73785,Brandenburg Hbf (an 19:38),Berlin Alexanderplatz
18:46,RE 18765,Bad Belzig (an 19:58),Berlin Alexanderplatz
18:48,RE 62026,Flughafen BER (an 19:15),Berlin Alexanderplatz
18:53 (+10),RE 3730,Senftenberg (an 20:42),Berlin Alexanderplatz
