Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
11:08 (+2),11:10,RE 3719,Dessau Hbf (an 12:53),2
11:16,11:16,RE 94770,Potsdam Hbf (an 11:51),
11:29,11:29,RE 3115,Hennigsdorf(b Berlin) (an 12:23),2
11:33 (+24),11:57,RE 3114,Cottbus Hbf (an 12:55),1
11:53,11:53,RE 3716,Senftenberg (an 13:41),1
11:54,11:54,RE 94730,Berlin-Wannsee (an 12:20),
12:06 (+9),12:15,RE 94725,Frankfurt(Oder) (an 13:18),1
12:08,12:08,RE 3721,Berlin-Wannsee (an 12:34),
12:16,12:16,RB 94772,Potsdam Hbf (an 12:51),
12:16,12:16,RE 94772,Potsdam Hbf (an 12:51),
12:29,12:29,RE 3117,Berlin-Spandau (an 12:54),
12:33,12:33,RE 3116,Cottbus Hbf (an 13:55),1
12:43,12:43,RE 94767,Frankfurt(Oder) (an 13:43),1
12:53 (+13),13:06,RE 3718,Senftenberg (an 14:41),1
12:54,12:54,RE 94732,Berlin-Wannsee (an 13:20),
13:08 (+5),13:13,RE 3723,Dessau Hbf (an 14:53),2
13:16,13:16,RE 94774,Potsdam Hbf (an 13:51),
13:29,13:29,RE 3119,Hennigsdorf(b Berlin) (an 14:23),2
13:33 (+1),13:34,RE 3118,Cottbus Hbf (an 14:55),1
13:53 (+1),13:54,RE 3720,Senftenberg (an 15:41),1
13:54,13:54,RE 94734,Berlin-Wannsee (an 14:20),
14:08 (+4),14:12,RE 3725,Dessau Hbf (an 15:53),2
14:16,14:16,RE 73835,Potsdam Hbf (an 14:51),
14:16 (+1),14:17,RE 94776,Potsdam Hbf (an 14:51),2
14:29 (+32),15:01,RE 3121,Hennigsdorf(b Berlin) (an 15:23),2
14:33 (+1),14:34,RE 3120,Cottbus Hbf (an 15:55),1
14:43 (+2),14:45,RE 94771,Frankfurt(Oder) (an 15:43),1
14:44,14:44,RB 18160,Berlin-Wannsee (an 15:10),
14:54,14:54,RE 94736,Berlin-Wannsee (an 15:20),
15:06 (+1),15:07,RE 94731,Frankfurt(Oder) (an 16:18),1
15:08 (+9),15:17,RE 3727,Dessau Hbf (an 16:53),2
15:16,15:16,RE 94778,Potsdam Hbf (an 15:51),
15:29,15:29,RE 3123,Berlin-Spandau (an 15:54),
15:33,15:33,RE 3122,Cottbus Hbf (an 16:55),1
15:44,15:44,RB 18162,Potsdam Griebnitzsee (an 16:15),2
15:53,15:53,RE 3724,Senftenberg (an 17:41),1
15:54,15:54,RB 94738,Berlin-Wannsee (an 16:20),
15:54,15:54,RE 94738,Berlin-Wannsee (an 16:20),
16:06 Ausfall,--:--,RE 94733,Frankfurt(Oder) (an 17:18),1
16:08 (+5),16:13,RE 3729,Dessau Hbf (an 17:53),2
16:16,16:16,RB 94780,Potsdam Hbf (an 16:51),2
16:16,16:16,RE 73839,Potsdam Hbf (an 16:51),
16:29,16:29,RE 3125,Berlin-Spandau (an 16:54),
16:33,16:33,RE 3124,Cottbus Hbf (an 17:55),1
16:44,16:44,RB 18164,Potsdam Griebnitzsee (an 17:15),2
16:53,16:53,RE 3726,Senftenberg (an 18:41),1
16:54,16:54,RB 94740,Berlin-Wannsee (an 17:20),
16:54,16:54,RE 94740,Berlin-Wannsee (an 17:20),
17:08,17:08,RE 3731,Dessau Hbf (an 18:53),2
17:16,17:16,RB 94782,Potsdam Hbf (an 17:51),
17:16,17:16,RE 94782,Potsdam Hbf (an 17:51),
17:17,17:17,RB 18163,Berlin Ostbahnhof (an 17:21),1
17:29,17:29,RE 3127,Hennigsdorf(b Berlin) (an 18:23),2
17:33,17:33,RE 3126,Cottbus Hbf (an 18:55),1
17:43,17:43,RE 94777,Frankfurt(Oder) (an 18:43),
17:44,17:44,RB 18166,Potsdam Griebnitzsee (an 18:15),2
17:53,17:53,RE 3728,Senftenberg (an 19:41),1
17:54,17:54,RE 94742,Berlin-Wannsee (an 18:20),
18:06,18:06,RE 94737,Frankfurt(Oder) (an 19:18),
18:08,18:08,RE 3733,Dessau Hbf (an 19:53),2
18:16,18:16,RE 73843,Potsdam Hbf (an 18:51),
18:16,18:16,RE 94784,Potsdam Hbf (an 18:51),
18:17,18:17,RB 18165,Berlin Ostbahnhof (an 18:21),1
18:29,18:29,RE 3129,Hennigsdorf(b Berlin) (an 19:23),2
18:33,18:33,RE 3128,Cottbus Hbf (an 19:55),1
18:53,18:53,RE 3730,Senftenberg (an 20:41),1
18:54,18:54,RE 94744,Berlin-Wannsee (an 19:20),
19:08,19:08,RE 3735,Medewitz(Mark) (an 20:30),2
19:16,19:16,RB 94786,Berlin Zoologischer Garten (an 19:29),
19:16,19:16,RE 94786,Potsdam Hbf (an 19:51),
19:29,19:29,RE 3131,Hennigsdorf(b Berlin) (an 20:23),2
19:33,19:33,RE 3130,Cottbus Hbf (an 20:55),1
19:53,19:53,RE 3732,Senftenberg (an 21:41),1
19:54,19:54,RE 94746,Berlin-Wannsee (an 20:20),
20:08,20:08,RE 3737,Dessau Hbf (an 21:53),2
20:16,20:16,RE 94788,Potsdam Hbf (an 20:51),
20:29,20:29,RE 3133,Hennigsdorf(b Berlin) (an 21:23),2
20:33,20:33,RE 3132,Cottbus Hbf (an 22:09),1
20:53,20:53,RE 3734,Lübbenau(Spreewald) (an 22:04),1
20:54,20:54,RE 94748,Berlin-Wannsee (an 21:20),
21:08,21:08,RE 3739,Medewitz(Mark) (an 22:30),2
21:29,21:29,RE 3135,Hennigsdorf(b Berlin) (an 22:25),2
21:33,21:33,RE 3134,Cottbus Hbf (an 23:13),1
21:48,21:48,RE 91491,Potsdam Hbf (an 22:22),
21:48,21:48,RE 94790,Potsdam Hbf (an 22:22),
21:53,21:53,RE 3736,Lübbenau(Spreewald) (an 23:04),1
22:10,22:10,RE 3741,Bad Belzig (an 23:19),2
22:46,22:46,RE 3137,Berlin-Spandau (an 23:11),
22:48,22:48,RB 94792,Potsdam Hbf (an 23:22),
22:48,22:48,RE 73799,Potsdam Hbf (an 23:22),
22:53,22:53,RE 3738,Berlin Ostbahnhof (an 22:56),1
23:00,23:00,RE 3136,Cottbus Hbf (an 01:15),1
23:08,23:08,RE 3743,Dessau Hbf (an 00:53),2
23:48,23:48,RB 94794,Berlin-Wannsee (an 00:14),
23:48,23:48,RE 73795,Potsdam Hbf (an 00:23),
23:53,23:53,RE 3740,Berlin Ostbahnhof (an 23:56),1
23:59,23:59,RE 3138,Cottbus Hbf (an 01:50),1
