Abfahrt,Zugnr.,nach (Ankunft),Abfahrtsbhf.
07:27,RB 61007,Groß Schönebeck (an 08:07),Berlin-Karow
08:27,RB 61009,Groß Schönebeck (an 09:07),Berlin-Karow
09:57,RB 61053,Basdorf (an 10:09),Berlin-Karow
10:27,RB 61013,Groß Schönebeck (an 11:07),Berlin-Karow
12:27,RB 61017,Groß Schönebeck (an 13:07),Berlin-Karow
14:27 (+1),RB 61021,Groß Schönebeck (an 15:07),Berlin-Karow
15:27,RB 61023,Groß Schönebeck (an 16:07),Berlin-Karow
16:27 (+1),RB 61025,Groß Schönebeck (an 17:07),Berlin-Karow
17:27,RB 61027,Groß Schönebeck (an 18:07),Berlin-Karow
18:27,RB 61029,Groß Schönebeck (an 19:07),Berlin-Karow
