Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
07:26 (+1),07:27,ICE 1503,München Hbf (an 11:43),7
07:33,07:33,RE 3,Dresden-Neustadt (an 22:17),
07:33,07:33,RE 3304,Stralsund Hbf (an 10:44),9
07:41,07:41,ICE 2571,Baden-Baden (an 14:17),
07:44,07:44,IC 2274,Waren(Müritz) (an 08:57),
07:54,07:54,RE 3506,St. Gallen(CH) (an 23:34),10
08:06,08:06,RE 3505,Sargans (an 23:24),6
08:17 (+1),08:18,IC 2173,Dresden Hbf (an 10:28),6
08:24 (+13),08:37,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),6
08:26 (+1),08:27,ICE 1005,München Hbf (an 12:46),7
08:32,08:32,RE 3344,Angermünde (an 09:23),9
08:54,08:54,RE 4354,Rostock Hbf (an 11:21),10
09:03,09:03,ICE 936,Ostseebad Binz (an 12:29),8
09:06,09:06,RE 4355,Berlin Südkreuz (an 09:23),6
09:14,09:14,RB 18251,Berlin-Spandau (an 09:27),
09:16,09:16,RB 56805,Schwerin Hbf (an 11:48),9
09:16,09:16,RE 56805,Schwerin Hbf (an 11:48),
09:24,09:24,RE 3345,Luckenwalde (an 10:27),6
09:26 (+1),09:27,ICE 1505,München Hbf (an 13:43),7
09:26,09:26,ICE 2847,Dresden Hbf (an 19:44),
09:32,09:32,RE 3306,Stralsund Hbf (an 12:44),9
09:44 (+1),09:45,IC 2272,Rostock Hbf (an 11:37),9
09:45,09:45,IC 2592,Waren(Müritz) (an 10:57),
09:54,09:54,RE 3508,Stralsund Hbf (an 12:51),9
10:04,10:04,RB 55796,Britz (an 10:37),
10:06 (+4),10:10,RE 3507,Berlin Südkreuz (an 10:24),6
10:16,10:16,RE 18492,Neustrelitz Hbf (an 11:24),9
10:17 (+1),10:18,IC 2175,Dresden Hbf (an 12:28),6
10:24,10:24,RE 3305,Lutherstadt Wittenberg Hbf (an 12:07),6
10:28,10:28,ICE 1007,München Hbf (an 14:45),7
10:32 (+1),10:33,RE 3346,Schwedt(Oder) (an 11:55),9
10:54 (+9),11:03,RE 4356,Rostock Hbf (an 13:21),10
11:03,11:03,ICE 934,Ostseebad Binz (an 14:29),8
11:06,11:06,RE 4357,Berlin Südkreuz (an 11:23),6
11:14,11:14,RB 18255,Berlin-Spandau (an 11:28),
11:16,11:16,RB 56807,Schwerin Hbf (an 13:48),9
11:16,11:16,RE 56807,Schwerin Hbf (an 13:48),
11:24,11:24,RE 3347,Luckenwalde (an 12:27),6
11:26 (+2),11:28,ICE 1507,München Hbf (an 15:43),7
11:32,11:32,RE 3308,Stralsund Hbf (an 14:44),9
11:44 (+8),11:52,IC 2270,Rostock Hbf (an 13:37),9
11:45,11:45,IC 2590,Waren(Müritz) (an 12:57),
11:54,11:54,RE 3510,Stralsund Hbf (an 14:51),9
12:06,12:06,RE 3509,Berlin Südkreuz (an 12:23),6
12:17 (+3),12:20,IC 2177,Dresden Hbf (an 14:28),6
12:24,12:24,RE 3307,Lutherstadt Wittenberg Hbf (an 14:07),6
12:26 (+3),12:29,ICE 1009,München Hbf (an 16:45),7
12:32,12:32,RE 3348,Schwedt(Oder) (an 13:55),9
12:54,12:54,RE 4358,Rostock Hbf (an 15:21),10
12:57,12:57,ICE 2841,München Hbf (an 21:23),7
12:57 (+2),12:59,ICE 691,München Hbf (an 21:23),7
13:03,13:03,ICE 932,Ostseebad Binz (an 16:41),8
13:06,13:06,RE 4359,Berlin Südkreuz (an 13:23),6
13:14,13:14,RB 18259,Berlin-Spandau (an 13:28),
13:16,13:16,RB 56809,Schwerin Hbf (an 15:48),9
13:16,13:16,RE 56809,Schwerin Hbf (an 15:48),
13:24,13:24,RE 3349,Luckenwalde (an 14:27),6
13:26 (+1),13:27,ICE 1509,München Hbf (an 17:43),7
13:32,13:32,RE 3310,Stralsund Hbf (an 16:44),9
13:45,13:45,IC 2178,Rostock Hbf (an 15:35),9
13:54,13:54,RE 3512,Stralsund Hbf (an 16:51),9
14:06 (+1),14:07,RE 3511,Berlin Südkreuz (an 14:23),6
14:15,14:15,RB 18261,Werder(Havel) (an 15:17),5
14:17,14:17,IC 2179,Dresden Hbf (an 16:28),6
14:23,14:23,RE 3622,Perleberg (an 16:51),
14:24 (+11),14:35,RE 3309,Lutherstadt Wittenberg Hbf (an 16:07),6
14:26 (+5),14:31,ICE 1101,München Hbf (an 18:43),7
14:32,14:32,RE 3350,Schwedt(Oder) (an 15:55),9
14:54,14:54,RE 4360,Rostock Hbf (an 17:21),10
15:04,15:04,ICE 930,Ostseebad Binz (an 18:40),7
15:06 (+5),15:11,RE 4361,Berlin Südkreuz (an 15:23),6
15:14,15:14,RB 18263,Berlin-Spandau (an 15:28),
15:16,15:16,RB 56811,Schwerin Hbf (an 17:48),9
15:16,15:16,RE 56811,Schwerin Hbf (an 17:48),
15:24,15:24,RE 3351,Luckenwalde (an 16:27),6
15:26 (+2),15:28,ICE 1601,München Hbf (an 19:43),7
15:32,15:32,RE 3312,Stralsund Hbf (an 18:44),9
15:44 (+1),15:45,IC 2176,Rostock Hbf (an 17:37),9
15:54,15:54,RE 3514,Stralsund Hbf (an 18:51),10
16:01 (+1),16:02,ICE 1163,Stuttgart Hbf (an 20:57),7
16:06 (+5),16:11,RE 3513,Berlin Südkreuz (an 16:24),6
16:17,16:17,IC 2271,Dresden Hbf (an 18:28),6
16:24 (+13),16:37,RE 3311,Lutherstadt Wittenberg Hbf (an 18:07),6
16:26 (+2),16:28,ICE 1103,München Hbf (an 20:46),7
16:32,16:32,RE 3352,Schwedt(Oder) (an 17:55),9
16:54,16:54,RE 4362,Rostock Hbf (an 19:21),10
16:57,16:57,ICE 695,Stuttgart Hbf (an 23:19),
17:03,17:03,ICE 838,Stralsund Hbf (an 19:46),10
17:06 (+9),17:15,RE 4363,Berlin Südkreuz (an 17:23),6
17:14,17:14,RB 18267,Werder(Havel) (an 18:17),5
17:16,17:16,RB 56813,Schwerin Hbf (an 19:48),
17:16,17:16,RE 56813,Schwerin Hbf (an 19:48),
17:24,17:24,RE 3353,Luckenwalde (an 18:27),6
17:26 (+9),17:35,ICE 1603,München Hbf (an 21:43),7
17:26,17:26,ICE 2863,München Hbf (an 21:43),7
17:32,17:32,RE 3314,Stralsund Hbf (an 20:44),9
17:44 (+6),17:50,IC 2174,Rostock Hbf (an 19:37),9
17:54 (+6),18:00,RE 3516,Stralsund Hbf (an 20:51),9
18:06 (+11),18:17,RE 3515,Berlin Südkreuz (an 18:23),6
18:17 (+12),18:29,IC 2273,Dresden Hbf (an 20:28),6
18:24,18:24,RE 3313,Lutherstadt Wittenberg Hbf (an 20:07),6
18:26 (+3),18:29,ICE 1105,München Hbf (an 22:45),7
18:32,18:32,RE 3354,Schwedt(Oder) (an 19:55),10
18:46,18:46,ICE 697,Frankfurt(Main)Hbf (an 23:44),7
18:54,18:54,RE 4364,Rostock Hbf (an 21:21),10
19:04 (+12),19:16,ICE 2596,Stralsund Hbf (an 21:40),
19:06 (+4),19:10,RE 4365,Berlin Südkreuz (an 19:23),6
19:14,19:14,RB 18271,Berlin-Spandau (an 19:28),
19:16,19:16,RB 56815,Schwerin Hbf (an 21:48),10
19:16,19:16,RE 56815,Schwerin Hbf (an 21:48),
19:24,19:24,RE 3355,Luckenwalde (an 20:27),5
19:26 (+2),19:28,ICE 1605,München Hbf (an 23:43),7
19:32,19:32,RE 3316,Stralsund Hbf (an 22:49),9
19:42 (+2),19:44,ICE 805,Nürnberg Hbf (an 23:07),6
19:44 (+16),20:00,IC 2172,Rostock Hbf (an 21:37),9
19:54,19:54,RE 3518,Stralsund Hbf (an 22:51),9
20:06,20:06,RE 3517,Berlin Südkreuz (an 20:22),6
20:17,20:17,IC 2275,Dresden Hbf (an 22:28),6
20:24,20:24,RE 3315,Lutherstadt Wittenberg Hbf (an 22:07),6
20:26 (+2),20:28,ICE 1107,München Hbf (an 00:46),7
20:32,20:32,RE 3356,Angermünde (an 21:23),9
20:54,20:54,RE 4366,Rostock Hbf (an 23:21),9
20:56,20:56,ICE 939,Berlin Südkreuz (an 21:08),6
21:06 (+1),21:07,RE 4367,Berlin Südkreuz (an 21:23),6
21:14,21:14,RB 18275,Berlin-Spandau (an 21:28),
21:16,21:16,RB 56817,Schwerin Hbf (an 23:48),
21:16,21:16,RE 56817,Schwerin Hbf (an 23:48),
21:18,21:18,ICE 699,München Hbf (an 10:00),7
21:24,21:24,RE 3357,Berlin Südkreuz (an 21:39),6
21:30,21:30,RE 3318,Stralsund Hbf (an 00:45),9
21:54,21:54,RE 3520,Neustrelitz Hbf (an 22:59),9
22:06 (+2),22:08,RE 3519,Berlin Südkreuz (an 22:23),6
22:24,22:24,RE 3317,Lutherstadt Wittenberg Hbf (an 00:08),6
22:32,22:32,RE 3358,Angermünde (an 23:27),9
22:41 (+5),22:46,RB 56814,Berlin Südkreuz (an 22:53),
22:41,22:41,RE 56814,Berlin Südkreuz (an 22:53),6
22:54,22:54,RE 4368,Rostock Hbf (an 01:21),9
23:20,23:20,ICE 905,München Hbf (an 07:15),7
23:28 (+7),23:35,RE 3359,Berlin Südkreuz (an 23:41),6
23:31,23:31,RE 3,Dresden-Neustadt (an 20:17),
23:31,23:31,RE 3320,Eberswalde Hbf (an 00:05),9
