Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
07:36,RE 3169,Jüterbog (ab 07:02),Berlin-Lichterfelde Ost
08:53,RE 3303,Stralsund Hbf (ab 05:10),Berlin-Lichterfelde Ost
09:50,RE 3345,Schwedt(Oder) (ab 08:04),Berlin-Lichterfelde Ost
10:05,RE 3346,Lutherstadt Wittenberg Hbf (ab 08:52),Berlin-Lichterfelde Ost
10:36,RE 3151,Falkenberg(Elster) (ab 09:18),Berlin-Lichterfelde Ost
10:53,RE 3305,Stralsund Hbf (ab 07:10),Berlin-Lichterfelde Ost
11:02,RE 3308,Luckenwalde (ab 10:35),Berlin-Lichterfelde Ost
11:21,RE 3150,Rathenow (ab 10:02),Berlin-Lichterfelde Ost
11:50,RE 3347,Schwedt(Oder) (ab 10:04),Berlin-Lichterfelde Ost
12:05,RE 3348,Lutherstadt Wittenberg Hbf (ab 10:45),Berlin-Lichterfelde Ost
12:19,RE 3170,Stendal Hbf (ab 10:32),Berlin-Lichterfelde Ost
12:36,RE 3153,Falkenberg(Elster) (ab 11:18),Berlin-Lichterfelde Ost
12:53,RE 3307,Stralsund Hbf (ab 09:10),Berlin-Lichterfelde Ost
13:02,RE 3310,Luckenwalde (ab 12:35),Berlin-Lichterfelde Ost
13:21,RE 3152,Rathenow (ab 12:02),Berlin-Lichterfelde Ost
13:36,RE 3175,Jüterbog (ab 13:02),Berlin-Lichterfelde Ost
13:50,RE 3349,Schwedt(Oder) (ab 12:04),Berlin-Lichterfelde Ost
14:05,RE 3350,Lutherstadt Wittenberg Hbf (ab 12:52),Berlin-Lichterfelde Ost
14:19,RE 3172,Stendal Hbf (ab 12:31),Berlin-Lichterfelde Ost
14:36,RE 3155,Falkenberg(Elster) (ab 13:18),Berlin-Lichterfelde Ost
14:53,RE 3309,Stralsund Hbf (ab 11:10),Berlin-Lichterfelde Ost
15:02,RE 3312,Luckenwalde (ab 14:35),Berlin-Lichterfelde Ost
15:21,RE 3154,Rathenow (ab 14:02),Berlin-Lichterfelde Ost
15:36,RE 3177,Jüterbog (ab 15:02),Berlin-Lichterfelde Ost
15:50,RE 3351,Schwedt(Oder) (ab 14:04),Berlin-Lichterfelde Ost
16:05,RE 3352,Lutherstadt Wittenberg Hbf (ab 14:52),Berlin-Lichterfelde Ost
16:19,RE 3174,Stendal Hbf (ab 14:32),Berlin-Lichterfelde Ost
16:36,RE 3157,Falkenberg(Elster) (ab 15:18),Berlin-Lichterfelde Ost
16:53,RE 3311,Stralsund Hbf (ab 13:10),Berlin-Lichterfelde Ost
17:02,RE 3314,Luckenwalde (ab 16:35),Berlin-Lichterfelde Ost
17:21,RE 3156,Rathenow (ab 16:02),Berlin-Lichterfelde Ost
17:36,RE 3179,Jüterbog (ab 17:02),Berlin-Lichterfelde Ost
17:50,RE 3353,Schwedt(Oder) (ab 16:04),Berlin-Lichterfelde Ost
18:05,RE 3354,Lutherstadt Wittenberg Hbf (ab 16:52),Berlin-Lichterfelde Ost
18:19,RE 3176,Stendal Hbf (ab 16:30),Berlin-Lichterfelde Ost
18:36,RE 3159,Falkenberg(Elster) (ab 17:18),Berlin-Lichterfelde Ost
18:53,RE 3313,Stralsund Hbf (ab 15:10),Berlin-Lichterfelde Ost
19:02,RE 3316,Luckenwalde (ab 18:35),Berlin-Lichterfelde Ost
19:21,RE 3158,Rathenow (ab 18:02),Berlin-Lichterfelde Ost
19:36,RE 3181,Jüterbog (ab 19:02),Berlin-Lichterfelde Ost
19:50,RE 3355,Schwedt(Oder) (ab 18:04),Berlin-Lichterfelde Ost
20:05,RE 3356,Lutherstadt Wittenberg Hbf (ab 18:52),Berlin-Lichterfelde Ost
20:19,RE 3178,Stendal Hbf (ab 18:32),Berlin-Lichterfelde Ost
20:36,RE 3161,Falkenberg(Elster) (ab 19:18),Berlin-Lichterfelde Ost
20:52,RE 3315,Stralsund Hbf (ab 17:10),Berlin-Lichterfelde Ost
21:02,RE 3318,Luckenwalde (ab 20:35),Berlin-Lichterfelde Ost
21:21,RE 3160,Rathenow (ab 20:04),Berlin-Lichterfelde Ost
22:05,RE 3358,Lutherstadt Wittenberg Hbf (ab 20:52),Berlin-Lichterfelde Ost
