Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
04:23 (+1),RB 61040,Basdorf (ab 04:10),Berlin-Karow
04:53 (+1),RB 61000,Wensickendorf (ab 04:32),Berlin-Karow
05:23,RB 61042,Klosterfelde (ab 04:57),Berlin-Karow
05:53 (+1),RB 61002,Groß Schönebeck (ab 05:12),Berlin-Karow
06:23 (+1),RB 61044,Wensickendorf (ab 06:02),Berlin-Karow
06:53 (+3),RB 61004,Groß Schönebeck (ab 06:12),Berlin-Karow
07:23,RB 61046,Wensickendorf (ab 07:02),Berlin-Karow
07:53 (+2),RB 61006,Groß Schönebeck (ab 07:12),Berlin-Karow
08:23,RB 61048,Wensickendorf (ab 08:02),Berlin-Karow
08:53 (+1),RB 61008,Groß Schönebeck (ab 08:12),Berlin-Karow
09:23 (+1),RB 61050,Wensickendorf (ab 09:02),Berlin-Karow
09:53,RB 61010,Groß Schönebeck (ab 09:12),Berlin-Karow
10:23,RB 61052,Wensickendorf (ab 10:02),Berlin-Karow
12:23,RB 61056,Wensickendorf (ab 12:02),Berlin-Karow
13:23 (+1),RB 61058,Wensickendorf (ab 13:02),Berlin-Karow
14:23 (+1),RB 61060,Wensickendorf (ab 14:02),Berlin-Karow
15:53,RB 61022,Groß Schönebeck (ab 15:12),Berlin-Karow
16:53 (+1),RB 61024,Groß Schönebeck (ab 16:12),Berlin-Karow
17:53 (+1),RB 61026,Groß Schönebeck (ab 17:12),Berlin-Karow
18:53,RB 61028,Groß Schönebeck (ab 18:12),Berlin-Karow
19:53 (+3),RB 61030,Groß Schönebeck (ab 19:12),Berlin-Karow
21:53 (+3),RB 61034,Groß Schönebeck (ab 21:12),Berlin-Karow
