Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
04:06,04:06,RB 18343,Berlin-Lichtenberg (an 04:14),4
04:55,04:55,RB 18300,Eberswalde Hbf (an 05:27),3
05:02,05:02,RB 61101,Templin Stadt (an 06:18),3
05:07,05:07,RB 18303,Blankenfelde(Teltow-Fläming) (an 05:51),4
05:32,05:32,RB 18200,Oranienburg (an 05:52),3
05:49,05:49,RB 61102,Berlin Ostkreuz (an 06:01),4
05:55,05:55,RB 18302,Eberswalde Hbf (an 06:27),3
05:55,05:55,RE 5351,Szczecin Glowny (an 06:54),3
06:07,06:07,RB 18305,Blankenfelde(Teltow-Fläming) (an 06:51),4
06:55,06:55,RB 18304,Eberswalde Hbf (an 07:27),3
07:02,07:02,RB 61105,Templin Stadt (an 08:18),3
07:07,07:07,RB 18307,Blankenfelde(Teltow-Fläming) (an 07:51),4
07:32,07:32,RB 18204,Oranienburg (an 07:52),3
07:49,07:49,RB 61106,Berlin Ostkreuz (an 08:01),4
07:55,07:55,RB 18306,Eberswalde Hbf (an 08:27),3
08:07,08:07,RB 18309,Blankenfelde(Teltow-Fläming) (an 08:51),4
09:55,09:55,RB 18310,Eberswalde Hbf (an 10:27),3
10:07,10:07,RB 18313,Blankenfelde(Teltow-Fläming) (an 10:51),4
10:55,10:55,RB 18312,Eberswalde Hbf (an 11:27),3
11:55,11:55,RB 18314,Eberswalde Hbf (an 12:27),3
12:07,12:07,RB 18317,Blankenfelde(Teltow-Fläming) (an 12:51),4
12:49,12:49,RB 61116,Berlin Ostkreuz (an 13:01),4
12:55,12:55,RB 18316,Eberswalde Hbf (an 13:27),3
13:07,13:07,RB 18319,Blankenfelde(Teltow-Fläming) (an 13:51),4
13:31,13:31,RB 18219,Ludwigsfelde (an 14:24),4
13:32,13:32,RB 18216,Oranienburg (an 13:52),3
13:49,13:49,RB 61118,Berlin Ostkreuz (an 14:01),4
13:55,13:55,RB 18318,Eberswalde Hbf (an 14:27),3
14:07,14:07,RB 18321,Blankenfelde(Teltow-Fläming) (an 14:51),4
14:31,14:31,RB 18221,Ludwigsfelde (an 15:24),4
14:32,14:32,RB 18218,Oranienburg (an 14:52),3
14:49,14:49,RB 61120,Berlin Ostkreuz (an 15:01),4
14:55,14:55,RB 18320,Eberswalde Hbf (an 15:27),3
15:07,15:07,RB 18323,Blankenfelde(Teltow-Fläming) (an 15:51),4
15:31,15:31,RB 18223,Ludwigsfelde (an 16:24),4
15:32,15:32,RB 18220,Oranienburg (an 15:52),3
15:49,15:49,RB 61122,Berlin Ostkreuz (an 16:01),4
15:55,15:55,RB 18322,Eberswalde Hbf (an 16:27),3
16:07,16:07,RB 18325,Blankenfelde(Teltow-Fläming) (an 16:51),4
16:31,16:31,RB 18225,Ludwigsfelde (an 17:24),4
16:32,16:32,RB 18222,Oranienburg (an 16:52),3
16:49,16:49,RB 61124,Berlin Ostkreuz (an 17:01),4
16:55,16:55,RB 18324,Eberswalde Hbf (an 17:27),3
17:07,17:07,RB 18327,Blankenfelde(Teltow-Fläming) (an 17:51),4
17:31,17:31,RB 18227,Ludwigsfelde (an 18:24),4
17:32,17:32,RB 18224,Oranienburg (an 17:52),3
17:49,17:49,RB 61126,Berlin Ostkreuz (an 18:01),4
17:55,17:55,RB 18326,Eberswalde Hbf (an 18:27),3
18:07,18:07,RB 18329,Blankenfelde(Teltow-Fläming) (an 18:51),4
18:31,18:31,RB 18229,Ludwigsfelde (an 19:24),4
18:32,18:32,RB 18226,Oranienburg (an 18:52),3
18:49,18:49,RB 61128,Berlin Ostkreuz (an 19:01),4
18:55,18:55,RB 18328,Eberswalde Hbf (an 19:27),3
19:02,19:02,RB 61129,Templin Stadt (an 20:18),3
19:07,19:07,RB 18331,Blankenfelde(Teltow-Fläming) (an 19:51),4
19:32,19:32,RB 18228,Oranienburg (an 19:52),3
19:32,19:32,RE 3738,Berlin-Charlottenburg (an 22:37),3
19:49,19:49,RB 61130,Berlin Ostkreuz (an 20:01),4
19:55,19:55,RB 18330,Eberswalde Hbf (an 20:27),3
20:02,20:02,RB 61131,Templin Stadt (an 21:18),3
20:07,20:07,RB 18333,Blankenfelde(Teltow-Fläming) (an 20:51),4
20:32,20:32,RB 18230,Oranienburg (an 20:52),3
20:49,20:49,RB 61132,Berlin Ostkreuz (an 21:01),4
20:55,20:55,RB 18332,Eberswalde Hbf (an 21:27),3
21:02,21:02,RB 61133,Templin Stadt (an 22:18),3
21:07,21:07,RB 18335,Blankenfelde(Teltow-Fläming) (an 21:51),4
21:32,21:32,RB 18232,Oranienburg (an 21:52),3
21:49,21:49,RB 61134,Berlin Ostkreuz (an 22:01),4
21:55,21:55,RB 18334,Eberswalde Hbf (an 22:27),
22:07,22:07,RB 18337,Blankenfelde(Teltow-Fläming) (an 22:51),
22:31,22:31,RB 18237,Berlin Ostkreuz (an 22:44),
22:31,22:31,RE 3741,Ludwigsfelde (an 23:24),4
22:55,22:55,RB 18336,Eberswalde Hbf (an 23:27),
