Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
00:06,RE 3138,Berlin Ostbahnhof (ab 00:03),Berlin Ostkreuz
00:12,RE 73750,Berlin Friedrichstraße (ab 00:01),Berlin Ostkreuz
01:36,RE 73794,Genthin (ab 00:01),Berlin Ostkreuz
02:57 (+3),RE 62043,Flughafen BER (ab 02:41),Berlin Ostkreuz
02:58 (+1),RE 94046,Berlin Ostbahnhof (ab 02:56),Berlin Ostkreuz
03:29 (+1),FEX92901,Berlin-Charlottenburg (ab 03:05),Berlin Ostkreuz
03:42,FEX19803,Berlin-Charlottenburg (ab 03:20),Berlin Ostkreuz
03:50,RE 3700,Berlin Ostbahnhof (ab 03:47),Berlin Ostkreuz
03:58 (+1),RE 62044,Berlin Ostbahnhof (ab 03:56),Berlin Ostkreuz
04:01 (+11),RE 94001,Flughafen BER (ab 03:44),Berlin Ostkreuz
04:10 (+2),FEX19805,Berlin Hbf (ab 03:51),Berlin Ostkreuz
04:17,RB 18201,Oranienburg (ab 03:45),Berlin Ostkreuz
04:27,RE 73752,Berlin Zoologischer Garten (ab 04:05),Berlin Ostkreuz
04:39,FEX19807,Berlin Hbf (ab 04:21),Berlin Ostkreuz
04:42 (+2),FEX19800,Flughafen BER (ab 04:25),Berlin Ostkreuz
04:43 (+2),RE 73717,Frankfurt(Oder) (ab 03:44),Berlin Ostkreuz
04:47,RE 73800,Berlin-Charlottenburg (ab 04:23),Berlin Ostkreuz
04:52,RB 18301,Eberswalde Hbf (ab 04:08),Berlin Ostkreuz
04:55 (+2),RE 93307,Lübbenau(Spreewald) (ab 03:54),Berlin Ostkreuz
04:55 (+1),RE 94048,Berlin Ostbahnhof (ab 04:53),Berlin Ostkreuz
05:01,RE 3702,Bad Belzig (ab 03:41),Berlin Ostkreuz
05:01 (+1),RE 94003,Flughafen BER (ab 04:44),Berlin Ostkreuz
05:06 (+2),RB 18300,Schönefeld(bei Berlin) (ab 04:49),Berlin Ostkreuz
05:10 (+4),FEX19809,Berlin Hbf (ab 04:51),Berlin Ostkreuz
05:15 (+2),FEX19802,Ludwigsfelde (ab 04:39),Berlin Ostkreuz
05:17 (+3),RB 18203,Oranienburg (ab 04:45),Berlin Ostkreuz
05:18 (+1),RE 3103,Cottbus Hbf (ab 03:36),Berlin Ostkreuz
05:21,RB 18141,Berlin-Charlottenburg (ab 04:57),Berlin Ostkreuz
05:28 (+3),RB 5150,Küstrin-Kietz (ab 04:10),Berlin Ostkreuz
05:29 (+1),RB 18140,Flughafen BER (ab 05:13),Berlin Ostkreuz
05:29 (+1),RE 94754,Berlin Ostbahnhof (ab 05:25),Berlin Ostkreuz
05:35,RB 18200,Schönefeld(bei Berlin) (ab 05:19),Berlin Ostkreuz
05:37 (+21),RE 3102,Berlin Ostbahnhof (ab 05:35),Berlin Ostkreuz
05:39,FEX19811,Berlin Hbf (ab 05:21),Berlin Ostkreuz
05:41 (+2),RB 61142,Werneuchen (ab 05:02),Berlin Ostkreuz
05:43 (+6),RE 73719,Eisenhüttenstadt (ab 04:26),Berlin Ostkreuz
05:46 (+2),FEX19804,Rangsdorf (ab 04:47),Berlin Ostkreuz
05:49,RE 94000,Berlin Ostbahnhof (ab 05:44),Berlin Ostkreuz
05:52 (+7),RB 18303,Eberswalde Hbf (ab 05:08),Berlin Ostkreuz
05:55 (+7),RE 93309,Senftenberg (ab 04:14),Berlin Ostkreuz
05:59,RE 3704,Dessau Hbf (ab 04:05),Berlin Ostkreuz
06:03 (+5),RB 61102,Löwenberg(Mark) (ab 05:12),Berlin Ostkreuz
06:05,RE 94805,Frankfurt(Oder) (ab 05:18),Berlin Ostkreuz
06:06,RB 18302,Schönefeld(bei Berlin) (ab 05:49),Berlin Ostkreuz
06:10,FEX19813,Berlin Hbf (ab 05:51),Berlin Ostkreuz
06:13,RE 73714,Brandenburg Hbf (ab 05:05),Berlin Ostkreuz
06:15 (+5),FEX19806,Ludwigsfelde (ab 05:39),Berlin Ostkreuz
06:17 (+7),RB 18205,Oranienburg (ab 05:45),Berlin Ostkreuz
06:18 (+3),RE 3105,Cottbus Hbf (ab 04:52),Berlin Ostkreuz
06:19,RE 18754,Bad Belzig (ab 05:01),Berlin Ostkreuz
06:19 (+1),RE 93354,Berlin Ostbahnhof (ab 06:16),Berlin Ostkreuz
06:23 (+2),RE 94761,Frankfurt(Oder) (ab 05:26),Berlin Ostkreuz
06:24,RB 18143,Berlin-Charlottenburg (ab 06:00),Berlin Ostkreuz
06:28 (+1),RB 5152,Küstrin-Kietz (ab 05:11),Berlin Ostkreuz
06:29 (+1),RB 18142,Flughafen BER (ab 06:13),Berlin Ostkreuz
06:29,RE 73756,Magdeburg Hbf (ab 04:19),Berlin Ostkreuz
06:29,RE 94756,Berlin Ostbahnhof (ab 06:25),Berlin Ostkreuz
06:35 (+2),RB 18202,Schönefeld(bei Berlin) (ab 06:19),Berlin Ostkreuz
06:37 (+2),RE 3104,Berlin Ostbahnhof (ab 06:35),Berlin Ostkreuz
06:37 (+7),RE 93353,Cottbus Hbf (ab 05:26),Berlin Ostkreuz
06:39,FEX19815,Berlin Hbf (ab 06:21),Berlin Ostkreuz
06:41 (+2),RB 61144,Werneuchen (ab 06:02),Berlin Ostkreuz
06:43 (+4),RE 73721,Eisenhüttenstadt (ab 05:36),Berlin Ostkreuz
06:46,FEX19808,Wünsdorf-Waldstadt (ab 05:30),Berlin Ostkreuz
06:50,RE 94802,Berlin Ostbahnhof (ab 06:47),Berlin Ostkreuz
06:52 (+6),RB 18305,Eberswalde Hbf (ab 06:08),Berlin Ostkreuz
06:55 (+8),RE 93311,Senftenberg (ab 05:10),Berlin Ostkreuz
07:01,RE 3706,Dessau Hbf (ab 05:05),Berlin Ostkreuz
07:03 (+2),RB 61104,Löwenberg(Mark) (ab 06:12),Berlin Ostkreuz
07:05,RE 94807,Frankfurt(Oder) (ab 06:18),Berlin Ostkreuz
