Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:33,00:33,RE 3141,Cottbus Hbf (ab 23:03),14
04:20,04:20,RB 18301,Eberswalde Hbf (ab 03:34),13
04:39,04:39,RB 18300,Wünsdorf-Waldstadt (ab 03:43),14
04:39,04:39,RE 3521,Wünsdorf-Waldstadt (ab 03:43),14
04:55,04:55,RE 75801,Berlin Ostbahnhof (ab 04:52),1
05:23,05:23,RE 3103,Cottbus Hbf (ab 04:00),14
05:36,05:36,RE 3102,Nauen (ab 04:39),13
05:39,05:39,RB 18302,Blankenfelde(Teltow-Fläming) (ab 05:09),14
06:20,06:20,RB 18305,Eberswalde Hbf (ab 05:35),13
06:23,06:23,RE 3105,Cottbus Hbf (ab 04:57),14
06:36,06:36,RE 3104,Nauen (ab 05:39),13
06:56,06:56,RB 75804,Senftenberg (ab 05:11),2
07:01,07:01,RB 61104,Templin Stadt (ab 05:33),7
07:20,07:20,RB 18307,Eberswalde Hbf (ab 06:35),13
07:23,07:23,RE 3107,Cottbus Hbf (ab 06:03),14
07:32,07:32,IC 2274,Dresden Hbf (ab 05:35),14
07:36,07:36,RE 3106,Nauen (ab 06:39),13
07:39,07:39,RB 18306,Blankenfelde(Teltow-Fläming) (ab 07:09),14
07:44,07:44,RB 18207,Oranienburg (ab 07:09),13
07:59,07:59,RE 75807,Berlin Ostbahnhof (ab 07:56),1
08:01,08:01,RB 61106,Templin Stadt (ab 06:33),8
08:16,08:16,RB 18206,Ludwigsfelde (ab 07:38),14
08:20,08:20,RB 18309,Eberswalde Hbf (ab 07:35),13
08:23,08:23,RE 3109,Cottbus Hbf (ab 07:04),14
08:26,08:26,IC 2173,Rostock Hbf (ab 06:20),13
08:38,08:38,RE 3108,Nauen (ab 07:39),13
08:39,08:39,RB 18308,Blankenfelde(Teltow-Fläming) (ab 08:09),14
08:44,08:44,RB 18209,Oranienburg (ab 08:09),13
09:01,09:01,RB 61108,Templin Stadt (ab 07:33),7
09:16,09:16,RB 18208,Ludwigsfelde (ab 08:38),14
09:20,09:20,RB 18311,Eberswalde Hbf (ab 08:35),13
09:23,09:23,RE 3111,Cottbus Hbf (ab 08:04),14
09:32,09:32,IC 2272,Chemnitz Hbf (ab 06:26),14
09:36,09:36,RE 3110,Nauen (ab 08:39),13
09:56,09:56,RB 75810,Senftenberg (ab 08:14),2
10:01,10:01,RB 61110,Templin Stadt (ab 08:33),7
10:20,10:20,RB 18313,Eberswalde Hbf (ab 09:35),13
10:26 (+1),10:27,IC 2175,Rostock Hbf (ab 08:20),13
10:36,10:36,RE 3112,Nauen (ab 09:39),13
10:39,10:39,RB 18312,Blankenfelde(Teltow-Fläming) (ab 10:09),14
10:44,10:44,RB 18213,Oranienburg (ab 10:09),13
10:59,10:59,RE 75813,Berlin Ostbahnhof (ab 10:56),1
11:01,11:01,RB 61112,Templin Stadt (ab 09:33),8
11:16,11:16,RB 18212,Ludwigsfelde (ab 10:38),14
11:20,11:20,RB 18315,Eberswalde Hbf (ab 10:35),13
11:23,11:23,RE 3115,Cottbus Hbf (ab 10:03),14
11:31 (+45),12:16,IC 2270,Chemnitz Hbf (ab 08:26),14
11:36,11:36,RE 3114,Nauen (ab 10:39),13
11:56 (+4),12:00,RB 75814,Senftenberg (ab 10:14),2
11:59,11:59,RE 75815,Berlin Ostbahnhof (ab 11:56),1
12:01,12:01,RB 61114,Templin Stadt (ab 10:33),7
12:13,12:13,RB 61433,Müncheberg(Mark) (ab 11:25),
12:16 (+6),12:22,RB 18214,Ludwigsfelde (ab 11:38),14
12:20 (+2),12:22,RB 18317,Eberswalde Hbf (ab 11:35),13
12:23 (+3),12:26,RE 3117,Cottbus Hbf (ab 11:03),14
12:26 (+7),12:33,IC 2177,Rostock Hbf (ab 10:21),13
12:36,12:36,RE 3116,Nauen (ab 11:39),13
12:39,12:39,RB 18316,Blankenfelde(Teltow-Fläming) (ab 12:09),14
12:44 (+2),12:46,RB 18217,Oranienburg (ab 12:09),13
12:48,12:48,RB 61196,Werneuchen (ab 12:04),14
12:56 (+2),12:58,RB 75816,Senftenberg (ab 11:14),2
12:59,12:59,RE 75817,Berlin Ostbahnhof (ab 12:56),1
13:01,13:01,RB 61116,Templin Stadt (ab 11:33),8
13:13,13:13,RB 61435,Müncheberg(Mark) (ab 12:25),
13:16,13:16,RB 18216,Ludwigsfelde (ab 12:38),14
13:17,13:17,RB 61232,Werneuchen (ab 12:34),8
13:20 (+2),13:22,RB 18319,Eberswalde Hbf (ab 12:35),13
13:23,13:23,RE 3119,Cottbus Hbf (ab 12:03),14
13:31,13:31,IC 2178,Dresden Hbf (ab 11:35),14
13:36,13:36,RE 3118,Nauen (ab 12:39),13
13:39,13:39,RB 18318,Blankenfelde(Teltow-Fläming) (ab 13:09),14
13:56,13:56,RB 75818,Senftenberg (ab 12:14),2
13:59,13:59,RE 75819,Berlin Ostbahnhof (ab 13:56),1
14:23,14:23,RE 3121,Cottbus Hbf (ab 13:03),14
14:26 (+1),14:27,IC 2179,Rostock Hbf (ab 12:22),13
14:36,14:36,RE 3120,Nauen (ab 13:39),13
14:39,14:39,RB 18320,Blankenfelde(Teltow-Fläming) (ab 14:09),14
14:56,14:56,RB 75820,Senftenberg (ab 13:14),2
15:16,15:16,RB 18220,Ludwigsfelde (ab 14:38),14
15:23,15:23,RE 3123,Cottbus Hbf (ab 14:02),14
15:31 (+7),15:38,IC 2176,Dresden Hbf (ab 13:35),14
15:37,15:37,RE 3122,Nauen (ab 14:39),13
15:39,15:39,RB 18322,Blankenfelde(Teltow-Fläming) (ab 15:09),14
15:56,15:56,RB 75822,Senftenberg (ab 14:14),2
15:59,15:59,RB 75823,Berlin Ostbahnhof (ab 15:56),1
16:01,16:01,RB 61122,Templin Stadt (ab 14:33),8
16:23 (+50),17:13,RE 3125,Cottbus Hbf (ab 15:03),14
16:26 (+46),17:12,IC 2271,Rostock Hbf (ab 14:20),13
16:36,16:36,RE 3124,Nauen (ab 15:39),13
16:39,16:39,RB 18324,Blankenfelde(Teltow-Fläming) (ab 16:09),14
16:59,16:59,RE 75825,Berlin Ostbahnhof (ab 16:56),1
17:20,17:20,RB 18327,Eberswalde Hbf (ab 16:35),13
17:23,17:23,RE 3127,Cottbus Hbf (ab 16:03),14
17:34,17:34,IC 2174,Dresden Hbf (ab 15:35),14
17:36,17:36,RE 3126,Nauen (ab 16:39),13
17:39,17:39,RB 18326,Blankenfelde(Teltow-Fläming) (ab 17:09),14
17:56,17:56,RE 75826,Senftenberg (ab 16:14),2
17:59,17:59,RE 75827,Berlin Ostbahnhof (ab 17:56),1
18:16,18:16,RB 18226,Ludwigsfelde (ab 17:38),14
18:20,18:20,RB 18329,Eberswalde Hbf (ab 17:35),13
18:23 (+36),18:59,RE 3129,Cottbus Hbf (ab 17:03),14
18:26 (+2),18:28,IC 2273,Rostock Hbf (ab 16:20),13
18:36,18:36,RE 3128,Nauen (ab 17:39),13
18:39,18:39,RB 18328,Blankenfelde(Teltow-Fläming) (ab 18:09),14
18:56,18:56,RB 75828,Senftenberg (ab 17:14),2
19:01,19:01,RB 61128,Templin Stadt (ab 17:33),8
19:20,19:20,RB 18331,Eberswalde Hbf (ab 18:35),13
19:23 (+49),20:12,RE 3131,Cottbus Hbf (ab 18:03),14
19:31 (+13),19:44,IC 2172,Dresden Hbf (ab 17:35),14
19:36,19:36,RE 3130,Nauen (ab 18:39),13
19:39,19:39,RB 18330,Blankenfelde(Teltow-Fläming) (ab 19:09),14
20:20,20:20,RB 18333,Eberswalde Hbf (ab 19:35),13
20:23,20:23,RE 3133,Cottbus Hbf (ab 19:03),14
20:26 (+1),20:27,IC 2275,Rostock Hbf (ab 18:20),13
20:36 (+45),21:21,RE 3132,Nauen (ab 19:39),13
20:39,20:39,RB 18332,Blankenfelde(Teltow-Fläming) (ab 20:09),14
20:56,20:56,RB 75832,Senftenberg (ab 19:14),2
21:20,21:20,RB 18335,Eberswalde Hbf (ab 20:35),13
21:23,21:23,RE 3135,Cottbus Hbf (ab 20:03),14
21:36,21:36,RE 3134,Nauen (ab 20:39),13
23:58,23:58,RE 3138,Nauen (ab 23:08),13
